theta,phi_transmission,eq_high_frac,R0_ratio
0.14210526315789473,2.8958333333333335,0.9999999990320754,3.861111111111111
0.14210526315789473,3.0,0.9999999990950267,4.0
0.18947368421052632,0.5,0.9995832678221144,0.6666666666666666
0.18947368421052632,0.6041666666666666,0.9999933464058518,0.8055555555555555
0.18947368421052632,0.7083333333333334,0.9999991827184571,0.9444444444444445
0.18947368421052632,0.8125,0.9999997901500636,1.0833333333333333
0.18947368421052632,0.9166666666666667,0.9999999209917736,1.2222222222222223
0.18947368421052632,1.0208333333333335,0.9999999623109276,1.3611111111111114
0.18947368421052632,1.125,0.9999999788990153,1.5
0.18947368421052632,1.2291666666666667,0.999999986782471,1.638888888888889
0.18947368421052632,1.3333333333333335,0.9999999910073183,1.777777777777778
0.18947368421052632,1.4375,0.9999999934953798,1.9166666666666667
0.18947368421052632,1.5416666666666667,0.9999999950625669,2.055555555555556
0.18947368421052632,1.6458333333333335,0.9999999961100943,2.1944444444444446
0.18947368421052632,1.75,0.9999999968358236,2.3333333333333335
0.18947368421052632,1.8541666666666667,0.9999999973693275,2.4722222222222223
0.18947368421052632,1.9583333333333335,0.9999999977677421,2.611111111111111
0.18947368421052632,2.0625,0.9999999980629382,2.75
0.18947368421052632,2.166666666666667,0.9999999983545143,2.8888888888888893
0.18947368421052632,2.2708333333333335,0.9999999984904743,3.027777777777778
0.18947368421052632,2.375,0.9999999986451278,3.1666666666666665
0.18947368421052632,2.479166666666667,0.999999998801098,3.305555555555556
0.18947368421052632,2.5833333333333335,0.9999999988817829,3.4444444444444446
0.18947368421052632,2.6875,0.9999999989704984,3.5833333333333335
0.18947368421052632,2.791666666666667,0.9999999991324036,3.7222222222222228
0.18947368421052632,2.8958333333333335,0.9999999991300051,3.861111111111111
0.18947368421052632,3.0,0.9999999991559041,4.0
0.2368421052631579,0.5,0.9999675450573761,0.6666666666666666
0.2368421052631579,0.6041666666666666,0.9999982981757986,0.8055555555555555
0.2368421052631579,0.7083333333333334,0.9999996995343439,0.9444444444444445
0.2368421052631579,0.8125,0.9999999057373177,1.0833333333333333
0.2368421052631579,0.9166666666666667,0.9999999593327858,1.2222222222222223
0.2368421052631579,1.0208333333333335,0.9999999785601573,1.3611111111111114
0.2368421052631579,1.125,0.9999999870541798,1.5
0.2368421052631579,1.2291666666666667,0.9999999913929302,1.638888888888889
0.2368421052631579,1.3333333333333335,0.9999999938537981,1.777777777777778
0.2368421052631579,1.4375,0.9999999953685001,1.9166666666666667
0.2368421052631579,1.5416666666666667,0.9999999963709268,2.055555555555556
0.2368421052631579,1.6458333333333335,0.9999999970634001,2.1944444444444446
0.2368421052631579,1.75,0.9999999975557238,2.3333333333333335
0.2368421052631579,1.8541666666666667,0.9999999979207118,2.4722222222222223
0.2368421052631579,1.9583333333333335,0.9999999981991459,2.611111111111111
0.2368421052631579,2.0625,0.9999999984178768,2.75
0.2368421052631579,2.166666666666667,0.9999999985938782,2.8888888888888893
0.2368421052631579,2.2708333333333335,0.9999999987104,3.027777777777778
0.2368421052631579,2.375,0.9999999987848884,3.1666666666666665
0.2368421052631579,2.479166666666667,0.9999999989489092,3.305555555555556
0.2368421052631579,2.5833333333333335,0.9999999989647562,3.4444444444444446
0.2368421052631579,2.6875,0.999999999095352,3.5833333333333335
0.2368421052631579,2.791666666666667,0.99999999913961,3.7222222222222228
0.2368421052631579,2.8958333333333335,0.9999999992144836,3.861111111111111
0.2368421052631579,3.0,0.9999999991668582,4.0
0.28421052631578947,0.5,0.9999935594266448,0.6666666666666666
0.28421052631578947,0.6041666666666666,0.9999994600340709,0.8055555555555555
0.28421052631578947,0.7083333333333334,0.9999998767962832,0.9444444444444445
0.28421052631578947,0.8125,0.9999999543320159,1.0833333333333333
0.28421052631578947,0.9166666666666667,0.9999999778583877,1.2222222222222223
0.28421052631578947,1.0208333333333335,0.9999999872733087,1.3611111111111114
0.28421052631578947,1.125,0.9999999917871857,1.5
0.28421052631578947,1.2291666666666667,0.9999999942424639,1.638888888888889
0.28421052631578947,1.3333333333333335,0.9999999957098578,1.777777777777778
0.28421052631578947,1.4375,0.9999999966585957,1.9166666666666667
0.28421052631578947,1.5416666666666667,0.9999999973022526,2.055555555555556
0.28421052631578947,1.6458333333333335,0.9999999977573876,2.1944444444444446
0.28421052631578947,1.75,0.9999999980995283,2.3333333333333335
0.28421052631578947,1.8541666666666667,0.9999999983530455,2.4722222222222223
0.28421052631578947,1.9583333333333335,0.9999999985490394,2.611111111111111
0.28421052631578947,2.0625,0.999999998715676,2.75
0.28421052631578947,2.166666666666667,0.9999999988464079,2.8888888888888893
0.28421052631578947,2.2708333333333335,0.9999999988837939,3.027777777777778
0.28421052631578947,2.375,0.9999999989568464,3.1666666666666665
0.28421052631578947,2.479166666666667,0.9999999990476233,3.305555555555556
0.28421052631578947,2.5833333333333335,0.9999999991550276,3.4444444444444446
0.28421052631578947,2.6875,0.9999999992303468,3.5833333333333335
0.28421052631578947,2.791666666666667,0.9999999992226918,3.7222222222222228
0.28421052631578947,2.8958333333333335,0.9999999993123642,3.861111111111111
0.28421052631578947,3.0,0.9999999993231848,4.0
0.3315789473684211,0.5,0.9999984341273221,0.6666666666666666
0.3315789473684211,0.6041666666666666,0.9999998082907442,0.8055555555555555
0.3315789473684211,0.7083333333333334,0.9999999451527639,0.9444444444444445
0.3315789473684211,0.8125,0.9999999764498184,1.0833333333333333
0.3315789473684211,0.9166666666666667,0.9999999873321724,1.2222222222222223
0.3315789473684211,1.0208333333333335,0.999999992137545,1.3611111111111114
0.3315789473684211,1.125,0.9999999946161043,1.5
0.3315789473684211,1.2291666666666667,0.9999999960439826,1.638888888888889
0.3315789473684211,1.3333333333333335,0.9999999969398935,1.777777777777778
0.3315789473684211,1.4375,0.999999997538442,1.9166666666666667
0.3315789473684211,1.5416666666666667,0.9999999979602575,2.055555555555556
0.3315789473684211,1.6458333333333335,0.9999999982699873,2.1944444444444446
0.3315789473684211,1.75,0.9999999984984539,2.3333333333333335
0.3315789473684211,1.8541666666666667,0.999999998684232,2.4722222222222223
0.3315789473684211,1.9583333333333335,0.9999999988095051,2.611111111111111
0.3315789473684211,2.0625,0.9999999989392022,2.75
0.3315789473684211,2.166666666666667,0.9999999990098337,2.8888888888888893
0.3315789473684211,2.2708333333333335,0.9999999991184264,3.027777777777778
0.3315789473684211,2.375,0.9999999991878938,3.1666666666666665
0.3315789473684211,2.479166666666667,0.9999999992340585,3.305555555555556
0.3315789473684211,2.5833333333333335,0.9999999992970608,3.4444444444444446
0.3315789473684211,2.6875,0.9999999993138666,3.5833333333333335
0.3315789473684211,2.791666666666667,0.9999999994141656,3.7222222222222228
0.3315789473684211,2.8958333333333335,0.9999999992872292,3.861111111111111
0.3315789473684211,3.0,0.9999999994104881,4.0
0.37894736842105264,0.5,0.9999995645076959,0.6666666666666666
0.37894736842105264,0.6041666666666666,0.9999999249124117,0.8055555555555555
0.37894736842105264,0.7083333333333334,0.9999999737183628,0.9444444444444445
0.37894736842105264,0.8125,0.9999999871330348,1.0833333333333333
0.37894736842105264,0.9166666666666667,0.9999999924095754,1.2222222222222223
0.37894736842105264,1.0208333333333335,0.9999999949531303,1.3611111111111114
0.37894736842105264,1.125,0.9999999963551511,1.5
0.37894736842105264,1.2291666666666667,0.9999999972075625,1.638888888888889
0.37894736842105264,1.3333333333333335,0.9999999977642177,1.777777777777778
0.37894736842105264,1.4375,0.9999999981500197,1.9166666666666667
0.37894736842105264,1.5416666666666667,0.9999999984303577,2.055555555555556
0.37894736842105264,1.6458333333333335,0.9999999986393703,2.1944444444444446
0.37894736842105264,1.75,0.99999999881486,2.3333333333333335
0.37894736842105264,1.8541666666666667,0.9999999989295849,2.4722222222222223
0.37894736842105264,1.9583333333333335,0.999999999037621,2.611111111111111
0.37894736842105264,2.0625,0.9999999991097823,2.75
0.37894736842105264,2.166666666666667,0.9999999991855522,2.8888888888888893
0.37894736842105264,2.2708333333333335,0.9999999992469153,3.027777777777778
0.37894736842105264,2.375,0.9999999992896951,3.1666666666666665
0.37894736842105264,2.479166666666667,0.9999999993387723,3.305555555555556
0.37894736842105264,2.5833333333333335,0.9999999993845039,3.4444444444444446
0.37894736842105264,2.6875,0.9999999994173392,3.5833333333333335
0.37894736842105264,2.791666666666667,0.9999999994001686,3.7222222222222228
0.37894736842105264,2.8958333333333335,0.9999999993720112,3.861111111111111
0.37894736842105264,3.0,0.9999999994707806,4.0
0.4263157894736842,0.5,0.9999998622970642,0.6666666666666666
0.4263157894736842,0.6041666666666666,0.9999999677860415,0.8055555555555555
0.4263157894736842,0.7083333333333334,0.9999999865092982,0.9444444444444445
0.4263157894736842,0.8125,0.9999999925772597,1.0833333333333333
0.4263157894736842,0.9166666666666667,0.999999995243885,1.2222222222222223
0.4263157894736842,1.0208333333333335,0.9999999966367286,1.3611111111111114
0.4263157894736842,1.125,0.999999997452905,1.5
0.4263157894736842,1.2291666666666667,0.9999999979729001,1.638888888888889
0.4263157894736842,1.3333333333333335,0.9999999983273818,1.777777777777778
0.4263157894736842,1.4375,0.9999999985805794,1.9166666666666667
0.4263157894736842,1.5416666666666667,0.9999999987688345,2.055555555555556
0.4263157894736842,1.6458333333333335,0.9999999989136489,2.1944444444444446
0.4263157894736842,1.75,0.9999999990283754,2.3333333333333335
0.4263157894736842,1.8541666666666667,0.9999999991176208,2.4722222222222223
0.4263157894736842,1.9583333333333335,0.9999999991978609,2.611111111111111
0.4263157894736842,2.0625,0.9999999992567847,2.75
0.4263157894736842,2.166666666666667,0.9999999992608926,2.8888888888888893
0.4263157894736842,2.2708333333333335,0.9999999993144127,3.027777777777778
0.4263157894736842,2.375,0.9999999993725411,3.1666666666666665
0.4263157894736842,2.479166666666667,0.9999999992995176,3.305555555555556
0.4263157894736842,2.5833333333333335,0.9999999993784175,3.4444444444444446
0.4263157894736842,2.6875,0.9999999994649104,3.5833333333333335
0.4263157894736842,2.791666666666667,0.9999999994282068,3.7222222222222228
0.4263157894736842,2.8958333333333335,0.9999999995093709,3.861111111111111
0.4263157894736842,3.0,0.9999999995285138,4.0
0.4736842105263158,0.5,0.9999999508136211,0.6666666666666666
0.4736842105263158,0.6041666666666666,0.9999999849332996,0.8055555555555555
0.4736842105263158,0.7083333333333334,0.9999999926058671,0.9444444444444445
0.4736842105263158,0.8125,0.9999999954866569,1.0833333333333333
0.4736842105263158,0.9166666666666667,0.9999999968883465,1.2222222222222223
0.4736842105263158,1.0208333333333335,0.9999999976759559,1.3611111111111114
0.4736842105263158,1.125,0.9999999981638786,1.5
0.4736842105263158,1.2291666666666667,0.9999999984891348,1.638888888888889
0.4736842105263158,1.3333333333333335,0.9999999987190077,1.777777777777778
0.4736842105263158,1.4375,0.999999998886955,1.9166666666666667
0.4736842105263158,1.5416666666666667,0.9999999990155628,2.055555555555556
0.4736842105263158,1.6458333333333335,0.9999999991213057,2.1944444444444446
0.4736842105263158,1.75,0.9999999992035028,2.3333333333333335
0.4736842105263158,1.8541666666666667,0.999999999268903,2.4722222222222223
0.4736842105263158,1.9583333333333335,0.99999999932443,2.611111111111111
0.4736842105263158,2.0625,0.999999999362294,2.75
0.4736842105263158,2.166666666666667,0.9999999994238314,2.8888888888888893
0.4736842105263158,2.2708333333333335,0.9999999994347197,3.027777777777778
0.4736842105263158,2.375,0.9999999994316311,3.1666666666666665
0.4736842105263158,2.479166666666667,0.9999999994145833,3.305555555555556
0.4736842105263158,2.5833333333333335,0.9999999995019314,3.4444444444444446
0.4736842105263158,2.6875,0.9999999995038411,3.5833333333333335
0.4736842105263158,2.791666666666667,0.999999999568511,3.7222222222222228
0.4736842105263158,2.8958333333333335,0.9999999994930896,3.861111111111111
0.4736842105263158,3.0,0.9999999996983187,4.0
0.5210526315789474,0.5,0.9999999802527859,0.6666666666666666
0.5210526315789474,0.6041666666666666,0.9999999923429163,0.8055555555555555
0.5210526315789474,0.7083333333333334,0.9999999956813664,0.9444444444444445
0.5210526315789474,0.8125,0.9999999971131082,1.0833333333333333
0.5210526315789474,0.9166666666666667,0.9999999978772969,1.2222222222222223
0.5210526315789474,1.0208333333333335,0.9999999983365397,1.3611111111111114
0.5210526315789474,1.125,0.999999998636138,1.5
0.5210526315789474,1.2291666666666667,0.9999999988439477,1.638888888888889
0.5210526315789474,1.3333333333333335,0.9999999989949578,1.777777777777778
0.5210526315789474,1.4375,0.999999999109563,1.9166666666666667
0.5210526315789474,1.5416666666666667,0.9999999992007059,2.055555555555556
0.5210526315789474,1.6458333333333335,0.9999999992729078,2.1944444444444446
0.5210526315789474,1.75,0.9999999993296833,2.3333333333333335
0.5210526315789474,1.8541666666666667,0.9999999993807224,2.4722222222222223
0.5210526315789474,1.9583333333333335,0.9999999994242142,2.611111111111111
0.5210526315789474,2.0625,0.9999999994607437,2.75
0.5210526315789474,2.166666666666667,0.9999999994889693,2.8888888888888893
0.5210526315789474,2.2708333333333335,0.9999999995114012,3.027777777777778
0.5210526315789474,2.375,0.9999999995309874,3.1666666666666665
0.5210526315789474,2.479166666666667,0.9999999994986652,3.305555555555556
0.5210526315789474,2.5833333333333335,0.9999999995501411,3.4444444444444446
0.5210526315789474,2.6875,0.99999999956335,3.5833333333333335
0.5210526315789474,2.791666666666667,0.999999999604753,3.7222222222222228
0.5210526315789474,2.8958333333333335,0.9999999995826008,3.861111111111111
0.5210526315789474,3.0,0.9999999996533467,4.0
0.5684210526315789,0.5,0.9999999913017266,0.6666666666666666
0.5684210526315789,0.6041666666666666,0.9999999957896974,0.8055555555555555
0.5684210526315789,0.7083333333333334,0.9999999973177018,0.9444444444444445
0.5684210526315789,0.8125,0.9999999980608298,1.0833333333333333
0.5684210526315789,0.9166666666666667,0.999999998492389,1.2222222222222223
0.5684210526315789,1.0208333333333335,0.999999998768142,1.3611111111111114
0.5684210526315789,1.125,0.9999999989569975,1.5
0.5684210526315789,1.2291666666666667,0.9999999990925785,1.638888888888889
0.5684210526315789,1.3333333333333335,0.9999999991947509,1.777777777777778
0.5684210526315789,1.4375,0.9999999992738052,1.9166666666666667
0.5684210526315789,1.5416666666666667,0.9999999993369203,2.055555555555556
0.5684210526315789,1.6458333333333335,0.9999999993921547,2.1944444444444446
0.5684210526315789,1.75,0.9999999994310892,2.3333333333333335
0.5684210526315789,1.8541666666666667,0.9999999994766369,2.4722222222222223
0.5684210526315789,1.9583333333333335,0.9999999994769446,2.611111111111111
0.5684210526315789,2.0625,0.9999999995266106,2.75
0.5684210526315789,2.166666666666667,0.9999999995464203,2.8888888888888893
0.5684210526315789,2.2708333333333335,0.9999999995433556,3.027777777777778
0.5684210526315789,2.375,0.9999999995466972,3.1666666666666665
0.5684210526315789,2.479166666666667,0.9999999996159741,3.305555555555556
0.5684210526315789,2.5833333333333335,0.9999999995641063,3.4444444444444446
0.5684210526315789,2.6875,0.9999999996536332,3.5833333333333335
0.5684210526315789,2.791666666666667,0.9999999995799218,3.7222222222222228
0.5684210526315789,2.8958333333333335,0.9999999995912346,3.861111111111111
0.5684210526315789,3.0,0.9999999995877445,4.0
0.6157894736842106,0.5,0.9999999955269081,0.6666666666666666
0.6157894736842106,0.6041666666666666,0.9999999974841612,0.8055555555555555
0.6157894736842106,0.7083333333333334,0.9999999982324952,0.9444444444444445
0.6157894736842106,0.8125,0.9999999986349152,1.0833333333333333
0.6157894736842106,0.9166666666666667,0.9999999988873266,1.2222222222222223
0.6157894736842106,1.0208333333333335,0.999999999058119,1.3611111111111114
0.6157894736842106,1.125,0.9999999991796809,1.5
0.6157894736842106,1.2291666666666667,0.999999999270717,1.638888888888889
0.6157894736842106,1.3333333333333335,0.9999999993406481,1.777777777777778
0.6157894736842106,1.4375,0.99999999939626,1.9166666666666667
0.6157894736842106,1.5416666666666667,0.9999999994421204,2.055555555555556
0.6157894736842106,1.6458333333333335,0.9999999994812783,2.1944444444444446
0.6157894736842106,1.75,0.9999999995111503,2.3333333333333335
0.6157894736842106,1.8541666666666667,0.999999999539501,2.4722222222222223
0.6157894736842106,1.9583333333333335,0.999999999568129,2.611111111111111
0.6157894736842106,2.0625,0.9999999995895633,2.75
0.6157894736842106,2.166666666666667,0.9999999996026581,2.8888888888888893
0.6157894736842106,2.2708333333333335,0.9999999995852079,3.027777777777778
0.6157894736842106,2.375,0.9999999996255823,3.1666666666666665
0.6157894736842106,2.479166666666667,0.9999999996359219,3.305555555555556
0.6157894736842106,2.5833333333333335,0.999999999714671,3.4444444444444446
0.6157894736842106,2.6875,0.9999999996688959,3.5833333333333335
0.6157894736842106,2.791666666666667,0.9999999996437964,3.7222222222222228
0.6157894736842106,2.8958333333333335,0.9999999996915687,3.861111111111111
0.6157894736842106,3.0,0.9999999996964104,4.0
0.6631578947368422,0.5,0.9999999974901743,0.6666666666666666
0.6631578947368422,0.6041666666666666,0.9999999983837039,0.8055555555555555
0.6631578947368422,0.7083333333333334,0.9999999987682717,0.9444444444444445
0.6631578947368422,0.8125,0.9999999989957645,1.0833333333333333
0.6631578947368422,0.9166666666666667,0.9999999991488848,1.2222222222222223
0.6631578947368422,1.0208333333333335,0.9999999992576938,1.3611111111111114
0.6631578947368422,1.125,0.9999999993382596,1.5
0.6631578947368422,1.2291666666666667,0.9999999994004134,1.638888888888889
0.6631578947368422,1.3333333333333335,0.9999999994492882,1.777777777777778
0.6631578947368422,1.4375,0.9999999994882343,1.9166666666666667
0.6631578947368422,1.5416666666666667,0.9999999995221731,2.055555555555556
0.6631578947368422,1.6458333333333335,0.9999999995513014,2.1944444444444446
0.6631578947368422,1.75,0.9999999995743816,2.3333333333333335
0.6631578947368422,1.8541666666666667,0.9999999995954786,2.4722222222222223
0.6631578947368422,1.9583333333333335,0.9999999996146213,2.611111111111111
0.6631578947368422,2.0625,0.9999999996357315,2.75
0.6631578947368422,2.166666666666667,0.9999999996491734,2.8888888888888893
0.6631578947368422,2.2708333333333335,0.9999999996543878,3.027777777777778
0.6631578947368422,2.375,0.9999999996740654,3.1666666666666665
0.6631578947368422,2.479166666666667,0.9999999996706044,3.305555555555556
0.6631578947368422,2.5833333333333335,0.9999999996740877,3.4444444444444446
0.6631578947368422,2.6875,0.9999999996523775,3.5833333333333335
0.6631578947368422,2.791666666666667,0.9999999996916645,3.7222222222222228
0.6631578947368422,2.8958333333333335,0.9999999996656586,3.861111111111111
0.6631578947368422,3.0,0.9999999997129969,4.0
0.7105263157894737,0.5,0.9999999984416796,0.6666666666666666
0.7105263157894737,0.6041666666666666,0.9999999988872186,0.8055555555555555
0.7105263157894737,0.7083333333333334,0.9999999990964055,0.9444444444444445
0.7105263157894737,0.8125,0.999999999230421,1.0833333333333333
0.7105263157894737,0.9166666666666667,0.9999999993269076,1.2222222222222223
0.7105263157894737,1.0208333333333335,0.9999999993983942,1.3611111111111114
0.7105263157894737,1.125,0.9999999994532721,1.5
0.7105263157894737,1.2291666666666667,0.9999999994962586,1.638888888888889
0.7105263157894737,1.3333333333333335,0.9999999995313014,1.777777777777778
0.7105263157894737,1.4375,0.9999999995607173,1.9166666666666667
0.7105263157894737,1.5416666666666667,0.9999999995847498,2.055555555555556
0.7105263157894737,1.6458333333333335,0.9999999996070406,2.1944444444444446
0.7105263157894737,1.75,0.9999999996241763,2.3333333333333335
0.7105263157894737,1.8541666666666667,0.9999999996422498,2.4722222222222223
0.7105263157894737,1.9583333333333335,0.9999999996623855,2.611111111111111
0.7105263157894737,2.0625,0.9999999996709643,2.75
0.7105263157894737,2.166666666666667,0.9999999996811261,2.8888888888888893
0.7105263157894737,2.2708333333333335,0.9999999996541402,3.027777777777778
0.7105263157894737,2.375,0.999999999676578,3.1666666666666665
0.7105263157894737,2.479166666666667,0.9999999996621031,3.305555555555556
0.7105263157894737,2.5833333333333335,0.999999999720925,3.4444444444444446
0.7105263157894737,2.6875,0.9999999996159634,3.5833333333333335
0.7105263157894737,2.791666666666667,0.9999999996547267,3.7222222222222228
0.7105263157894737,2.8958333333333335,0.9999999997765892,3.861111111111111
0.7105263157894737,3.0,0.9999999997238095,4.0
0.7578947368421053,0.5,0.9999999989413388,0.6666666666666666
0.7578947368421053,0.6041666666666666,0.9999999991850923,0.8055555555555555
0.7578947368421053,0.7083333333333334,0.9999999993057509,0.9444444444444445
0.7578947368421053,0.8125,0.9999999993886866,1.0833333333333333
0.7578947368421053,0.9166666666666667,0.9999999994514721,1.2222222222222223
0.7578947368421053,1.0208333333333335,0.9999999994999806,1.3611111111111114
0.7578947368421053,1.125,0.9999999995382751,1.5
0.7578947368421053,1.2291666666666667,0.9999999995691381,1.638888888888889
0.7578947368421053,1.3333333333333335,0.9999999995944604,1.777777777777778
0.7578947368421053,1.4375,0.9999999996160741,1.9166666666666667
0.7578947368421053,1.5416666666666667,0.9999999996343694,2.055555555555556
0.7578947368421053,1.6458333333333335,0.9999999996549714,2.1944444444444446
0.7578947368421053,1.75,0.9999999996645734,2.3333333333333335
0.7578947368421053,1.8541666666666667,0.9999999996795039,2.4722222222222223
0.7578947368421053,1.9583333333333335,0.9999999996957027,2.611111111111111
0.7578947368421053,2.0625,0.9999999997036627,2.75
0.7578947368421053,2.166666666666667,0.9999999997158039,2.8888888888888893
0.7578947368421053,2.2708333333333335,0.9999999997189344,3.027777777777778
0.7578947368421053,2.375,0.9999999997021577,3.1666666666666665
0.7578947368421053,2.479166666666667,0.999999999723604,3.305555555555556
0.7578947368421053,2.5833333333333335,0.9999999996756661,3.4444444444444446
0.7578947368421053,2.6875,0.9999999997529011,3.5833333333333335
