time,Eh,El,R0_low,R0_high_adj,R0_low_adj,p_recover
0.0,0.0,0.0004995004995004995,0.5,0.7266435986058595,0.5882352941107266,0.5
1.0027472527472527,2.1430900028090718e-05,0.00041201310560200384,0.5,0.7266435986058595,0.5882352941107266,0.5
2.0054945054945055,3.5410242405401465e-05,0.00034478345179122697,0.5,0.7266435986058595,0.5882352941107266,0.5
3.008241758241758,4.443629085360958e-05,0.000292019682618427,0.5,0.7266435986058595,0.5882352941107266,0.5
4.010989010989011,5.017463268412725e-05,0.0002497855316474279,0.5,0.7266435986058595,0.5882352941107266,0.5
5.013736263736264,5.374479420835611e-05,0.00021535582129401107,0.5,0.7266435986058595,0.5882352941107266,0.5
6.016483516483516,5.589452074047951e-05,0.00018683093765154175,0.5,0.7266435986058595,0.5882352941107266,0.5
7.019230769230769,5.711821650407645e-05,0.00016287645073233874,0.5,0.7266435986058595,0.5882352941107266,0.5
8.021978021978022,5.774735354106249e-05,0.0001425264308886953,0.5,0.7266435986058595,0.5882352941107266,0.5
9.024725274725274,5.800061405248772e-05,0.00012507590273395578,0.5,0.7266435986058595,0.5882352941107266,0.5
10.027472527472527,5.802075876454746e-05,0.0001100014995449415,0.5,0.7266435986058595,0.5882352941107266,0.5
11.030219780219781,5.7901355790465794e-05,9.690341205935324e-05,0.5,0.7266435986058595,0.5882352941107266,0.5
12.032967032967033,5.770209369361083e-05,8.547229404382599e-05,0.5,0.7266435986058595,0.5882352941107266,0.5
13.035714285714285,5.746200421556178e-05,7.546021861181048e-05,0.5,0.7266435986058595,0.5882352941107266,0.5
14.038461538461538,5.720519629942082e-05,6.666741068085567e-05,0.5,0.7266435986058595,0.5882352941107266,0.5
15.041208791208792,5.694589146674749e-05,5.8930414222855865e-05,0.5,0.7266435986058595,0.5882352941107266,0.5
16.043956043956044,5.6692482136784346e-05,5.2112778177633455e-05,0.5,0.7266435986058595,0.5882352941107266,0.5
17.046703296703296,5.6449624601729564e-05,4.6097841131599765e-05,0.5,0.7266435986058595,0.5882352941107266,0.5
