theta,p_recover,peak_high,eq_high_abs,eq_high_frac
0.15789473684210525,1.3157894736842106,0.16399951863866535,0.049057437067869344,0.9999955234591899
0.15789473684210525,1.368421052631579,0.16090119552440948,0.04808500190184073,0.9999940509589775
0.15789473684210525,1.4210526315789473,0.15793397460243017,0.04719297510752713,0.9999922111334957
0.15789473684210525,1.4736842105263157,0.15508900960248245,0.046373206660244554,0.9999899427348516
0.15789473684210525,1.526315789473684,0.1523588916181568,0.045618514353959506,0.9999871797106277
0.15789473684210525,1.5789473684210527,0.1498343271757976,0.04492260871481586,0.9999838518321954
0.15789473684210525,1.631578947368421,0.14740551507623137,0.04427984677726734,0.9999798850761618
0.15789473684210525,1.6842105263157894,0.1450668259118032,0.04368529403812127,0.999975202097529
0.15789473684210525,1.736842105263158,0.14281324125188588,0.043134488550085864,0.9999697223104171
0.15789473684210525,1.7894736842105263,0.14069823746870552,0.04262352084451737,0.9999633631572109
0.15789473684210525,1.8421052631578947,0.13868255425621237,0.04214881330262608,0.9999560403764864
0.15789473684210525,1.894736842105263,0.13673496670357224,0.04170720276505099,0.99994766741103
0.15789473684210525,1.9473684210526314,0.13485208063576834,0.04129589321342667,0.9999381572988661
0.15789473684210525,2.0,0.13303569237783736,0.04091227760266235,0.9999274232042589
0.21052631578947367,1.0,0.19457869142298667,0.05716880909813156,0.9999999900583629
0.21052631578947367,1.0526315789473684,0.18916519201737247,0.05513378984258479,0.9999999842167182
0.21052631578947367,1.1052631578947367,0.18418633137864576,0.05329473665043815,0.9999999753797797
0.21052631578947367,1.1578947368421053,0.17944392925606775,0.05162878520174679,0.999999962318688
0.21052631578947367,1.2105263157894737,0.1749179173729341,0.05011660753415219,0.9999999434380634
0.21052631578947367,1.263157894736842,0.17074696924884544,0.048741499576654745,0.9999999166925719
0.21052631578947367,1.3157894736842106,0.16674352752069582,0.04748905259857802,0.9999998795295717
0.21052631578947367,1.368421052631579,0.162924973126497,0.046346701196884756,0.9999998288020508
0.21052631578947367,1.4210526315789473,0.15938032185604817,0.045303415680241356,0.9999997607127938
0.21052631578947367,1.4736842105263157,0.1559635783910857,0.044349391969286736,0.9999996707196656
0.21052631578947367,1.526315789473684,0.15270613819377327,0.04347592854952113,0.9999995534916087
0.21052631578947367,1.5789473684210527,0.14966403619599727,0.0426753408021221,0.9999994028223544
0.21052631578947367,1.631578947368421,0.14672157706620081,0.04194073553882705,0.9999992116077261
0.21052631578947367,1.6842105263157894,0.14391201826066669,0.041265885814460154,0.9999989717622274
0.21052631578947367,1.736842105263158,0.1412798487007314,0.04064527786412265,0.9999986742091519
0.21052631578947367,1.7894736842105263,0.13872664841549034,0.0400738929489073,0.9999983087730349
0.21052631578947367,1.8421052631578947,0.13627633654197932,0.039547305589125274,0.9999978643057814
0.21052631578947367,1.894736842105263,0.13398325294097893,0.03906143154237502,0.9999973285425352
0.21052631578947367,1.9473684210526314,0.13175360137062683,0.03861262230046939,0.9999966880816622
0.21052631578947367,2.0,0.1295923076462631,0.038197604747318745,0.9999959285384588
0.2631578947368421,1.0,0.19878123795742214,0.057130764368690676,0.9999999997663451
0.2631578947368421,1.0526315789473684,0.19256075869933698,0.05483478187577172,0.9999999996293477
0.2631578947368421,1.1052631578947367,0.18682364279421243,0.05276114011471289,0.9999999994089106
0.2631578947368421,1.1578947368421053,0.18132186658977956,0.05088506000550886,0.9999999990619304
0.2631578947368421,1.2105263157894737,0.1762169269118419,0.04918543357633462,0.9999999985275941
0.2631578947368421,1.263157894736842,0.17134955139859812,0.04764402025998509,0.9999999977211808
0.2631578947368421,1.3157894736842106,0.16676060374128193,0.04624489183315707,0.9999999965277268
0.2631578947368421,1.368421052631579,0.16243494828659696,0.04497399289317817,0.9999999947944642
0.2631578947368421,1.4210526315789473,0.15828959907034865,0.04381874407061822,0.9999999923209841
0.2631578947368421,1.4736842105263157,0.1544298068260074,0.04276809793038318,0.9999999888511361
0.2631578947368421,1.526315789473684,0.15068514648988068,0.0418120108648692,0.9999999840595325
0.2631578947368421,1.5789473684210527,0.14721047316502894,0.04094141790541687,0.9999999775393424
0.2631578947368421,1.631578947368421,0.14384820290297198,0.04014824543239034,0.9999999687929618
0.2631578947368421,1.6842105263157894,0.1406731540749033,0.039425157684294575,0.9999999572165257
0.2631578947368421,1.736842105263158,0.13764534439002363,0.038765511023912035,0.9999999420803748
0.2631578947368421,1.7894736842105263,0.13473025787954107,0.038163310836588145,0.9999999225214207
0.2631578947368421,1.8421052631578947,0.13199631889498975,0.037613095027721484,0.9999998975275021
0.2631578947368421,1.894736842105263,0.12932510582991844,0.037109944383341316,0.9999998676682106
0.2631578947368421,1.9473684210526314,0.1268328864452011,0.0366494148966653,0.9999998263261887
0.2631578947368421,2.0,0.12441083306673012,0.036227433831692406,0.9999997771986492
0.3157894736842105,1.0,0.20115647488889044,0.05710681872401308,0.9999999999763227
0.3157894736842105,1.0526315789473684,0.1942242370690716,0.054596482751581264,0.9999999999720314
0.3157894736842105,1.1052631578947367,0.18780864963070787,0.052331210596081604,0.9999999999652164
0.3157894736842105,1.1578947368421053,0.1816774901090194,0.050284868656319384,0.999999999954444
0.3157894736842105,1.2105263157894737,0.17598938598401279,0.04843509567394238,0.9999999999374783
0.3157894736842105,1.263157894736842,0.1705437172224415,0.04676235114479838,0.9999999999120393
0.3157894736842105,1.3157894736842106,0.16547026542433763,0.04524949645977075,0.9999999998701508
0.3157894736842105,1.368421052631579,0.16061386931890975,0.04388115039372249,0.999999999808162
0.3157894736842105,1.4210526315789473,0.1560646329011155,0.04264358574899273,0.9999999997153435
0.3157894736842105,1.4736842105263157,0.15171695339063912,0.041524296036179575,0.9999999995785932
0.3157894736842105,1.526315789473684,0.1476187517696268,0.0405120783950772,0.9999999993803235
0.3157894736842105,1.5789473684210527,0.14371193027559667,0.03959669389122318,0.9999999990971769
0.3157894736842105,1.631578947368421,0.14000489278854655,0.03876879877907616,0.9999999986987121
0.3157894736842105,1.6842105263157894,0.13648151058323155,0.03801988385426293,0.9999999981447509
0.3157894736842105,1.736842105263158,0.13311604963979295,0.03734223636608215,0.9999999973877428
0.3157894736842105,1.7894736842105263,0.12992731354775355,0.03672885226044453,0.9999999963637585
0.3157894736842105,1.8421052631578947,0.12686212491374926,0.036173223817347715,0.9999999949955782
0.3157894736842105,1.894736842105263,0.12396621845013843,0.03566950143619774,0.9999999931880911
0.3157894736842105,1.9473684210526314,0.12116651944028273,0.0352123712144005,0.9999999908276427
0.3157894736842105,2.0,0.11852760781052361,0.034796945165961615,0.999999987775571
0.3684210526315789,1.0,0.2025308620993484,0.05709237786350577,0.9999999999821942
0.3684210526315789,1.0526315789473684,0.19496746288577071,0.05440310249866472,0.9999999999812619
0.3684210526315789,1.1052631578947367,0.18794809954235492,0.05197895152840977,0.9999999999802295
0.3684210526315789,1.1578947368421053,0.1812945480602743,0.049792844134501704,0.9999999999790804
0.3684210526315789,1.2105263157894737,0.1750314140999976,0.04782137462999923,0.9999999999776978
0.3684210526315789,1.263157894736842,0.16915565161113325,0.04604403011986281,0.9999999999759955
0.3684210526315789,1.3157894736842106,0.16352918578030223,0.04444251278083654,0.9999999999737595
0.3684210526315789,1.368421052631579,0.15832177042930295,0.04300033975667152,0.9999999999706892
0.3684210526315789,1.4210526315789473,0.15332256508632475,0.04170254229536807,0.9999999999675621
0.3684210526315789,1.4736842105263157,0.1486074744849251,0.04053546440111373,0.9999999999600477
0.3684210526315789,1.526315789473684,0.1441525234539324,0.03948661772428933,0.9999999999510505
0.3684210526315789,1.5789473684210527,0.13986697609446486,0.03854446480078049,0.9999999999376339
0.3684210526315789,1.631578947368421,0.1358788521678847,0.037698496895752866,0.9999999999184506
0.3684210526315789,1.6842105263157894,0.13203983058549118,0.036939042455195546,0.9999999998909337
0.3684210526315789,1.736842105263158,0.12838692928801954,0.03625718904831811,0.9999999998520858
0.3684210526315789,1.7894736842105263,0.12493819442268392,0.0356447539143125,0.9999999997974915
0.3684210526315789,1.8421052631578947,0.1216064911160561,0.03509421236209968,0.9999999997218177
0.3684210526315789,1.894736842105263,0.1184744800138739,0.0345986933504834,0.9999999996181258
0.3684210526315789,1.9473684210526314,0.115467091360855,0.03415192342878206,0.9999999994776426
0.3684210526315789,2.0,0.11257456510187891,0.033748093112660735,0.9999999992891284
0.42105263157894735,1.0,0.20334998997002918,0.05708364267747908,0.9999999999824438
0.42105263157894735,1.0526315789473684,0.19522797523942198,0.054242851240242425,0.9999999999815449
0.42105263157894735,1.1052631578947367,0.18766760289645829,0.05168516896816274,0.999999999980627
0.42105263157894735,1.1578947368421053,0.18054440849404824,0.04938279144570372,0.9999999999797157
0.42105263157894735,1.2105263157894737,0.17376989684406452,0.04731157874718038,0.9999999999788085
0.42105263157894735,1.263157894736842,0.16748545431620326,0.045450078690095604,0.9999999999779086
0.42105263157894735,1.3157894736842106,0.16150855863727792,0.04377906321827652,0.9999999999770234
0.42105263157894735,1.368421052631579,0.1558128313248829,0.04228088016483831,0.9999999999761054
0.42105263157894735,1.4210526315789473,0.15051583151498166,0.04093948745227058,0.9999999999751773
0.42105263157894735,1.4736842105263157,0.14546310311783003,0.0397399356828414,0.9999999999741933
0.42105263157894735,1.526315789473684,0.14063802597363334,0.03866843473052474,0.9999999999731093
0.42105263157894735,1.5789473684210527,0.13611909658543747,0.037712276630933926,0.9999999999718534
0.42105263157894735,1.631578947368421,0.13181725476017656,0.036859563563287345,0.9999999999703307
0.42105263157894735,1.6842105263157894,0.12770059469918493,0.03609935685620036,0.9999999999683746
0.42105263157894735,1.736842105263158,0.12380543545690292,0.035421520407987385,0.9999999999659235
0.42105263157894735,1.7894736842105263,0.12011833089266002,0.03481661722959848,0.9999999999636183
0.42105263157894735,1.8421052631578947,0.11658260031889313,0.034275959367744975,0.9999999999577228
0.42105263157894735,1.894736842105263,0.11319541214317902,0.0337915472547081,0.9999999999512301
0.42105263157894735,1.9473684210526314,0.11001531487603065,0.0333559117061617,0.9999999999423781
0.42105263157894735,2.0,0.10695953832588673,0.03296224381014109,0.999999999930636
0.47368421052631576,1.0,0.20385454260217228,0.05707825248697997,0.9999999999824676
0.47368421052631576,1.0526315789473684,0.19523657194744642,0.05410750734712657,0.9999999999815138
0.47368421052631576,1.1052631578947367,0.1871889426824303,0.05143621262654001,0.9999999999805562
0.47368421052631576,1.1578947368421053,0.17964247300179026,0.04903597976383838,0.9999999999796045
0.47368421052631576,1.2105263157894737,0.17249024718184722,0.04688206767644951,0.9999999999786671
0.47368421052631576,1.263157894736842,0.16573985448102663,0.04495228650893655,0.9999999999777507
0.47368421052631576,1.3157894736842106,0.15943835281647867,0.04322640232705576,0.9999999999768591
0.47368421052631576,1.368421052631579,0.15345330529854417,0.04168576425652477,0.9999999999760002
0.47368421052631576,1.4210526315789473,0.14776860998442204,0.04031314070580078,0.9999999999751763
0.47368421052631576,1.4736842105263157,0.14239992046300037,0.039092295355801596,0.9999999999743968
0.47368421052631576,1.526315789473684,0.13735320287210884,0.0380081777610876,0.999999999973654
0.47368421052631576,1.5789473684210527,0.13254900098726052,0.037046647688987765,0.9999999999729422
0.47368421052631576,1.631578947368421,0.12797490848535503,0.036194550112879184,0.9999999999725496
0.47368421052631576,1.6842105263157894,0.12361899725320999,0.03543945283128362,0.9999999999717402
0.47368421052631576,1.736842105263158,0.11952266995654054,0.034769831753756544,0.9999999999709267
0.47368421052631576,1.7894736842105263,0.11562156254788176,0.034174986668321,0.9999999999702569
0.47368421052631576,1.8421052631578947,0.11189824725572604,0.033644804191519134,0.9999999999695571
0.47368421052631576,1.894736842105263,0.10834357887622978,0.033169995260461875,0.9999999999731887
0.47368421052631576,1.9473684210526314,0.10494889490488205,0.03274185321646884,0.9999999999679364
0.47368421052631576,2.0,0.10173621801927446,0.032352339053204344,0.9999999999676328
0.5263157894736842,1.0,0.2041759985394777,0.057074879341254325,0.9999999999824735
0.5263157894736842,1.0526315789473684,0.1951157568075002,0.05399144547773923,0.9999999999814768
0.5263157894736842,1.1052631578947367,0.18662716450714245,0.051222338015475675,0.9999999999804767
0.5263157894736842,1.1578947368421053,0.17869770556753706,0.04873887844010806,0.9999999999794822
0.5263157894736842,1.2105263157894737,0.17120069912601363,0.046515745006400724,0.9999999999785018
0.5263157894736842,1.263157894736842,0.16411215801607137,0.044530024777633855,0.9999999999775431
0.5263157894736842,1.3157894736842106,0.15741506909594527,0.04276061974679098,0.9999999999766528
0.5263157894736842,1.368421052631579,0.15115642352691544,0.0411878488919843,0.9999999999757206
0.5263157894736842,1.4210526315789473,0.1452242391770011,0.03979319330825108,0.9999999999748692
0.5263157894736842,1.4736842105263157,0.13960025710836935,0.03855925039919594,0.9999999999740643
0.5263157894736842,1.526315789473684,0.13426687095248202,0.037469498584587736,0.9999999999733095
0.5263157894736842,1.5789473684210527,0.12920738887555414,0.03650836315107743,0.9999999999726047
0.5263157894736842,1.631578947368421,0.12440779956156998,0.03566124945210957,0.9999999999719518
0.5263157894736842,1.6842105263157894,0.11988685898968501,0.03491419412146273,1.0000000013436814
0.5263157894736842,1.736842105263158,0.11558745157759065,0.03425421469755808,0.9999999999709017
0.5263157894736842,1.7894736842105263,0.11149709933431276,0.03366895344494011,0.9999999999702966
0.5263157894736842,1.8421052631578947,0.10760405242330129,0.033146913574696964,0.9999999999697985
0.5263157894736842,1.894736842105263,0.10389708734311721,0.03267725798310061,0.9999999999693558
0.5263157894736842,1.9473684210526314,0.1003656489761664,0.03224995513375298,0.999999999968928
0.5263157894736842,2.0,0.09699992853437561,0.03185558417141461,0.9999999999684522
0.5789473684210527,1.0,0.20438789248590894,0.057072686909839715,0.9999999999824752
0.5789473684210527,1.0526315789473684,0.19493117136012866,0.05389057006123603,0.9999999999814456
0.5789473684210527,1.1052631578947367,0.18604166346534204,0.05103652076324518,0.9999999999804059
0.5789473684210527,1.1578947368421053,0.17776396328805605,0.04848154663734601,0.9999999999793736
0.5789473684210527,1.2105263157894737,0.1699508372339405,0.04619994037071482,0.999999999978355
0.5789473684210527,1.263157894736842,0.16257476629066664,0.04416804229756737,0.9999999999773592
0.5789473684210527,1.3157894736842106,0.15560933180109704,0.042363947709491784,0.9999999999763951
0.5789473684210527,1.368421052631579,0.1490292420456552,0.040766900274165435,0.9999999999754703
0.5789473684210527,1.4210526315789473,0.14281053389004664,0.039357178025684406,0.9999999999745917
0.5789473684210527,1.4736842105263157,0.13695357449980688,0.03811596087027445,0.9999999999737647
0.5789473684210527,1.526315789473684,0.13141866373272965,0.037025373766998895,0.9999999999729915
0.5789473684210527,1.5789473684210527,0.1261728306219554,0.03606829809800709,0.9999999999722774
0.5789473684210527,1.631578947368421,0.12119837741792738,0.035228486700146666,0.9999999999716139
0.5789473684210527,1.6842105263157894,0.11647883015166774,0.03449039686553549,0.999999999971021
0.5789473684210527,1.736842105263158,0.11199854657599069,0.03383933258113304,0.9999999999704595
0.5789473684210527,1.7894736842105263,0.10774294321884621,0.033261288330323165,0.9999999999699334
0.5789473684210527,1.8421052631578947,0.10369830031381647,0.032743089373169276,0.999999999969468
0.5789473684210527,1.894736842105263,0.0998518555330575,0.03227230128499049,0.9999999999690137
0.5789473684210527,1.9473684210526314,0.09619169338729167,0.03183728846826902,0.9999999999685836
0.5789473684210527,2.0,0.09270647478835989,0.03142729550309021,0.9999999999681726
0.631578947368421,1.0,0.20453235275552595,0.05707120414951792,0.9999999999824785
0.631578947368421,1.0526315789473684,0.1947182211906726,0.05380201750671942,0.9999999999814129
0.631578947368421,1.1052631578947367,0.18549101580171673,0.050873519836189734,0.9999999999803454
0.631578947368421,1.1578947368421053,0.1768667054357042,0.04825658738481849,0.9999999999792774
0.631578947368421,1.2105263157894737,0.16876241766786926,0.04592512873757447,0.9999999999782266
0.631578947368421,1.263157894736842,0.16111907110753299,0.04385486483451716,0.9999999999771976
0.631578947368421,1.3157894736842106,0.1539072674016878,0.042023030173118654,0.9999999999762114
0.631578947368421,1.368421052631579,0.14709919675480126,0.04040775371178625,0.9999999999753918
0.631578947368421,1.4210526315789473,0.14066861586790572,0.03898806639828926,0.9999999999743512
0.631578947368421,1.4736842105263157,0.1345907731634644,0.03774384096657265,0.999999999973506
0.631578947368421,1.526315789473684,0.12884241102241478,0.036655613240173086,0.999999999972719
0.631578947368421,1.5789473684210527,0.12340197753101037,0.035704665924922614,0.9999999999719925
0.631578947368421,1.631578947368421,0.11824918576898968,0.03487301716673051,0.9999999999713246
0.631578947368421,1.6842105263157894,0.11336511089809823,0.03414341460215287,0.9999999999707118
0.631578947368421,1.736842105263158,0.10873229203511493,0.03349925668508292,0.9999999999702676
0.631578947368421,1.7894736842105263,0.10433429017112854,0.03292478411805021,1.0000000042149506
0.631578947368421,1.8421052631578947,0.10015611123539864,0.03240496686838513,1.0000000005980778
0.631578947368421,1.894736842105263,0.09618367699136905,0.031925633544326294,0.9999999999686834
0.631578947368421,1.9473684210526314,0.0924040342690686,0.03147355364868295,0.9999999999682275
0.631578947368421,2.0,0.08880505214431145,0.031036500941900656,0.9999999999677796
0.6842105263157894,1.0,0.20463398322035084,0.05707018076912657,0.9999999999827075
0.6842105263157894,1.0526315789473684,0.19449605487739732,0.05372354753225393,0.9999999999813861
0.6842105263157894,1.1052631578947367,0.18497358134285158,0.050729309054673294,0.9999999999903664
0.6842105263157894,1.1578947368421053,0.17602490997688475,0.048058322816088996,0.999999999979192
0.6842105263157894,1.2105263157894737,0.1676433052630133,0.04568403891367768,0.9999999999781105
0.6842105263157894,1.263157894736842,0.1597506336561469,0.04358168072274376,0.9999999999770549
0.6842105263157894,1.3157894736842106,0.1523068756193498,0.04172755552489801,0.9999999999760354
0.6842105263157894,1.368421052631579,0.1452818676710751,0.04009871021142727,0.999999999975064
0.6842105263157894,1.4210526315789473,0.13864739023741462,0.03867298918654184,0.9999999999741422
0.6842105263157894,1.4736842105263157,0.13237698247132035,0.03742872397442413,0.9999999999732828
0.6842105263157894,1.526315789473684,0.12644595792785257,0.03634489056452714,0.9999999999724859
0.6842105263157894,1.5789473684210527,0.12083137795405384,0.03540106965558178,0.9999999999717523
0.6842105263157894,1.631578947368421,0.1155323640580722,0.034577476833249944,0.9999999999710795
0.6842105263157894,1.6842105263157894,0.11051544174909234,0.033854891192156296,0.9999999999704667
0.6842105263157894,1.736842105263158,0.10575648194882689,0.03321482787324791,0.999999999969893
0.6842105263157894,1.7894736842105263,0.10123791877677749,0.0326394799549533,1.0000000003782124
0.6842105263157894,1.8421052631578947,0.09694366574882601,0.032111982630240225,0.9999999999688707
0.6842105263157894,1.894736842105263,0.09285893997623548,0.031616317334775455,0.99999999996839
0.6842105263157894,1.9473684210526314,0.08897967179473598,0.031137674136027593,0.9999999999678846
0.6842105263157894,2.0,0.08531133296656133,0.030662477447913627,0.9999999999674014
0.7368421052631579,1.0,0.20470766866194756,0.05706947755848944,0.999999999982477
0.7368421052631579,1.0526315789473684,0.19427495995239352,0.053653484729613295,0.9999999999813618
0.7368421052631579,1.1052631578947367,0.18448213237251804,0.05060083293152233,0.9999999999802375
0.7368421052631579,1.1578947368421053,0.17528402599035803,0.04788228562185314,0.9999999999791161
0.7368421052631579,1.2105263157894737,0.16663805036789475,0.04547099279816917,0.999999999978008
0.7368421052631579,1.263157894736842,0.15850431009097285,0.043341604169852374,0.9999999999769275
0.7368421052631579,1.3157894736842106,0.15084554789459528,0.04146956223696187,0.9999999999758868
0.7368421052631579,1.368421052631579,0.14362687981577485,0.03983084922085126,0.9999999999748939
0.7368421052631579,1.4210526315789473,0.13681637063126167,0.03840192114732012,0.9999999999739597
0.7368421052631579,1.4736842105263157,0.1303841989159973,0.0371596920258372,0.9999999999730892
0.7368421052631579,1.526315789473684,0.12430293569007009,0.036081466972301975,0.999999999972285
0.7368421052631579,1.5789473684210527,0.11854738107832458,0.03514500155977514,0.9999999999715465
0.7368421052631579,1.631578947368421,0.11309434122218681,0.0343285684765496,0.9999999999708697
0.7368421052631579,1.6842105263157894,0.10792252924833365,0.03361100367408714,0.9999999999702479
0.7368421052631579,1.736842105263158,0.10303746231121833,0.03297170484088048,0.999999999969671
0.7368421052631579,1.7894736842105263,0.09841894530834017,0.03239084100522348,0.9999999999691271
0.7368421052631579,1.8421052631578947,0.09402551122779693,0.031849479576416255,0.9999999999686023
0.7368421052631579,1.894736842105263,0.08984198722860179,0.03132982036419264,0.9999999999680829
0.7368421052631579,1.9473684210526314,0.08588943377593951,0.030815505411377554,0.9999999999675488
0.7368421052631579,2.0,0.08213396072790494,0.030291830146997697,0.999999999966999
0.7894736842105263,1.0,0.20476255412905867,0.05706894970708382,0.9999999999844982
0.7894736842105263,1.0526315789473684,0.19406037601920037,0.05359053521721418,0.9999999999813397
0.7894736842105263,1.1052631578947367,0.18401896112848923,0.050485626761266146,0.9999999999801924
0.7894736842105263,1.1578947368421053,0.17458997325267606,0.04772499063542349,0.9999999999797079
0.7894736842105263,1.2105263157894737,0.16572800228808227,0.045281522664330276,0.999999999977916
0.7894736842105263,1.263157894736842,0.15739067579270694,0.04312925254912685,0.9999999999768139
0.7894736842105263,1.3157894736842106,0.14953869191661448,0.041242811838264386,0.9999999999761447
0.7894736842105263,1.368421052631579,0.1421356042244828,0.03959701859908759,0.9999999999747456
0.7894736842105263,1.4210526315789473,0.1351479229965144,0.03816703706262977,0.9999999999737994
0.7894736842105263,1.4736842105263157,0.12854446350742865,0.03692824343400878,0.9999999999729204
0.7894736842105263,1.526315789473684,0.1222971532736643,0.03585618556360282,0.9999999999721109
0.7894736842105263,1.5789473684210527,0.11640249044290928,0.03492679638720135,0.9999999999766251
0.7894736842105263,1.631578947368421,0.11084954847595183,0.03411630577496801,0.9999999999706886
0.7894736842105263,1.6842105263157894,0.10557900063993413,0.03340145411499911,0.9999999999700612
0.7894736842105263,1.736842105263158,0.10057065498101436,0.032759407128659886,0.9999999999694746
0.7894736842105263,1.7894736842105263,0.09584401519384562,0.03216823524040324,0.9999999999689134
0.7894736842105263,1.8421052631578947,0.09136763755825197,0.031606974563875435,0.9999999999683614
0.7894736842105263,1.894736842105263,0.08709873960913972,0.031056091283977162,0.9999999999678002
