theta,phi_transmission,peak_high,eq_high_abs,eq_high_frac
0.04736842105263158,1.6458333333333335,0.4131749742997772,0.12169331104917297,0.9999984363660099
0.04736842105263158,1.75,0.4285266875967129,0.12302135897922037,0.9999991981970855
0.04736842105263158,1.8541666666666667,0.44188292970076976,0.1242020665958352,0.9999995542672169
0.04736842105263158,1.9583333333333335,0.4536801675488342,0.12525804414938238,0.9999997354492541
0.04736842105263158,2.0625,0.4642763828683441,0.1262076454793898,0.9999998334252355
0.04736842105263158,2.166666666666667,0.4742423384782866,0.12706597076488532,0.9999998902174632
0.04736842105263158,2.2708333333333335,0.4831356197869753,0.12784552439455613,0.9999999244423533
0.04736842105263158,2.375,0.49098119442844995,0.12855664179575832,0.9999999462101867
0.04736842105263158,2.479166666666667,0.4981994159086511,0.12920797651959165,0.9999999605032638
0.04736842105263158,2.5833333333333335,0.5050292006374718,0.12980677663289422,0.9999999703031688
0.04736842105263158,2.6875,0.5115652982812847,0.13035913745990985,0.9999999772977802
0.04736842105263158,2.791666666666667,0.5177836094823083,0.13087028137620865,0.9999999819515104
0.04736842105263158,2.8958333333333335,0.5235558760126336,0.13134464702397622,0.9999999856115052
0.04736842105263158,3.0,0.5286561458727103,0.1317860757375313,0.9999999881782933
0.09473684210526316,0.5,0.005497390335826721,0.0001106775707037812,0.0013982763136298599
0.09473684210526316,0.6041666666666666,0.016295258243476572,0.0015011982854803024,0.01887251522064514
0.09473684210526316,0.7083333333333334,0.044199101150956197,0.017474189371999842,0.20880263080855094
0.09473684210526316,0.8125,0.10039723342587639,0.08212832412365524,0.7964133015742867
0.09473684210526316,0.9166666666666667,0.17594600432129506,0.11339327277142468,0.9788735786551187
0.09473684210526316,1.0208333333333335,0.24484713491828347,0.1204765192335757,0.9971030574982797
0.09473684210526316,1.125,0.2971959529955074,0.12427281582452226,0.9994329595704193
0.09473684210526316,1.2291666666666667,0.3359852965879172,0.12715091932039602,0.9998537691376096
0.09473684210526316,1.3333333333333335,0.36574285894025926,0.12950464070069126,0.9999533675154026
0.09473684210526316,1.4375,0.3896181677923153,0.13148976913578628,0.9999824314102025
0.09473684210526316,1.5416666666666667,0.409460858351654,0.13319721850014077,0.9999924394133596
0.09473684210526316,1.6458333333333335,0.42606219289789027,0.13468597597719598,0.9999963751600538
0.09473684210526316,1.75,0.44099597774061766,0.13599715087917771,0.9999981011408405
0.09473684210526316,1.8541666666666667,0.45395219531461445,0.13716114524148856,0.9999989290492127
0.09473684210526316,1.9583333333333335,0.4652862695978149,0.13820146407473743,0.9999993573187114
0.09473684210526316,2.0625,0.47574402060336174,0.13913679706948867,0.9999995935257656
0.09473684210526316,2.166666666666667,0.48512290198182306,0.1399822345335422,0.9999997316364595
0.09473684210526316,2.2708333333333335,0.4938264659933682,0.1407501199009222,0.999999815130661
0.09473684210526316,2.375,0.501470888721349,0.14145066189668498,0.999999868762622
0.09473684210526316,2.479166666666667,0.5084638366094727,0.1420923289560653,0.9999999035334439
0.09473684210526316,2.5833333333333335,0.5150365118825885,0.1426822464363304,0.9999999280097714
0.09473684210526316,2.6875,0.5212801429100077,0.14322644155426484,0.9999999447779164
0.09473684210526316,2.791666666666667,0.5271703759696427,0.14373001828944504,0.9999999562728051
0.09473684210526316,2.8958333333333335,0.5325812663296028,0.14419736723810975,0.9999999655752403
0.09473684210526316,3.0,0.537291057731996,0.14463226586725136,0.9999999720581567
0.14210526315789473,0.5,0.006246177721842523,0.00015415433367323332,0.001786514736033706
0.14210526315789473,0.6041666666666666,0.018046216594276528,0.0019092424060003894,0.022004697597361508
0.14210526315789473,0.7083333333333334,0.047684846533324346,0.019962834966654377,0.21834654543005177
0.14210526315789473,0.8125,0.10602252692013023,0.08777279642311483,0.7862140128790778
0.14210526315789473,0.9166666666666667,0.1836469263309086,0.12206497141470686,0.9750266505441828
0.14210526315789473,1.0208333333333335,0.25453524443217335,0.1298738174911577,0.9962888426615104
0.14210526315789473,1.125,0.3080923173879248,0.13374859833757616,0.9992314556065083
0.14210526315789473,1.2291666666666667,0.3475636252158681,0.13661246686186954,0.9997934790573735
0.14210526315789473,1.3333333333333335,0.37753542474904667,0.13894588327471358,0.9999321146948404
0.14210526315789473,1.4375,0.4013766964352563,0.1409136718459945,0.9999738544380625
0.14210526315789473,1.5416666666666667,0.42102576097970856,0.1426057455407381,0.9999885652734967
0.14210526315789473,1.6458333333333335,0.4374463662818835,0.14408027339901489,0.9999944551997831
0.14210526315789473,1.75,0.45198382826431416,0.14537820827995726,0.9999970724141348
0.14210526315789473,1.8541666666666667,0.4646326002104416,0.14653002368255302,0.9999983410485918
0.14210526315789473,1.9583333333333335,0.47560453220355836,0.14755924059350195,0.9999989999206547
0.14210526315789473,2.0625,0.48594560660041486,0.1484844900788439,0.9999993675517324
0.14210526315789473,2.166666666666667,0.49485540041761666,0.14932077731712176,0.9999995840427287
0.14210526315789473,2.2708333333333335,0.5034010622978917,0.150080338418971,0.9999997134530832
0.14210526315789473,2.375,0.5108790120143918,0.15077327290638656,0.9999997966005327
0.14210526315789473,2.479166666666667,0.5176856241330787,0.15140797584185728,0.9999998514696824
0.14210526315789473,2.5833333333333335,0.524045000195236,0.1519914931342642,0.9999998886995022
0.14210526315789473,2.6875,0.5300448228254864,0.15252977431495857,0.9999999188783396
0.14210526315789473,2.791666666666667,0.5356599901643505,0.15302788256452762,0.9999999336575616
0.14210526315789473,2.8958333333333335,0.5407660234291063,0.15349015931657264,0.9999999472819429
0.14210526315789473,3.0,0.5451442993671693,0.15392033127579988,0.9999999572774368
0.18947368421052632,0.5,0.006873958310601162,0.00018688993030006854,0.002033561092445939
0.18947368421052632,0.6041666666666666,0.0194938179887506,0.002189645392570256,0.02368854729664486
0.18947368421052632,0.7083333333333334,0.0505144663810295,0.021475588962282542,0.22055664421054894
0.18947368421052632,0.8125,0.1105459503356078,0.09149444511751587,0.775577389655931
0.18947368421052632,0.9166666666666667,0.18995887753740892,0.12846095429066892,0.9717224719565888
0.18947368421052632,1.0208333333333335,0.26250477273269046,0.13693826368777756,0.9955961116506998
0.18947368421052632,1.125,0.317232499955316,0.140908298433982,0.9990587835991191
0.18947368421052632,1.2291666666666667,0.3574334936589494,0.14377251869221108,0.9997413615728826
0.18947368421052632,1.3333333333333335,0.3876951367743566,0.1460926317174585,0.9999136167977712
0.18947368421052632,1.4375,0.41161233358411264,0.14804673200551288,0.9999663451009786
0.18947368421052632,1.5416666666666667,0.4311596379833291,0.14972626970502087,0.9999851627728482
0.18947368421052632,1.6458333333333335,0.4474508712110483,0.1511894226492253,0.9999927651786328
0.18947368421052632,1.75,0.46171382326054217,0.15247706210193002,0.999996166802191
0.18947368421052632,1.8541666666666667,0.47412750433561723,0.15361955980336003,0.9999978228105748
0.18947368421052632,1.9583333333333335,0.4848178401262285,0.1546403533195048,0.9999986890648469
0.18947368421052632,2.0625,0.49505814796321956,0.15555797838228175,0.9999991701627454
0.18947368421052632,2.166666666666667,0.5035950284570254,0.1563873522936621,0.9999994515792991
0.18947368421052632,2.2708333333333335,0.5120080128721598,0.15714062115817545,0.9999996261389898
0.18947368421052632,2.375,0.5193472627915668,0.1578278082849286,0.9999997326077574
0.18947368421052632,2.479166666666667,0.5259991349729496,0.1584572439702535,0.9999998060808938
0.18947368421052632,2.5833333333333335,0.5321811734138095,0.15903591621657667,0.9999998553695382
0.18947368421052632,2.6875,0.537977492421668,0.1595697265036552,0.9999998894381595
0.18947368421052632,2.791666666666667,0.5433618203156855,0.16006370087087254,0.9999999138555664
0.18947368421052632,2.8958333333333335,0.5482104397419809,0.16052214006304713,0.9999999346094556
0.18947368421052632,3.0,0.5523069947676046,0.1609487393816612,0.9999999471250235
0.2368421052631579,0.5,0.007407587473609138,0.00021124533107364245,0.002190110876155288
0.2368421052631579,0.6041666666666666,0.02069479350643566,0.0023834353534162877,0.02456646631882401
0.2368421052631579,0.7083333333333334,0.052827375095268955,0.02241331412260123,0.21954463058213672
0.2368421052631579,0.8125,0.11421032711843895,0.09403469160554383,0.7653607403390448
0.2368421052631579,0.9166666666666667,0.19507346654161256,0.13335894814661756,0.9688121269837088
0.2368421052631579,1.0208333333333335,0.2691127695101166,0.14244326688935752,0.9949923915938875
0.2368421052631579,1.125,0.32510486889988266,0.1465085251792004,0.9989084221809247
0.2368421052631579,1.2291666666666667,0.365902252542396,0.14937876482242501,0.9996959101623331
0.2368421052631579,1.3333333333333335,0.39650040691309074,0.15168982009836818,0.9998974549265419
0.2368421052631579,1.4375,0.4205717497677547,0.15363320163983113,0.9999597807006539
0.2368421052631579,1.5416666666666667,0.4400851266138713,0.1553026825519405,0.9999821904220172
0.2368421052631579,1.6458333333333335,0.45628470396590226,0.1567567562862449,0.9999912917816042
0.2368421052631579,1.75,0.47036878328445664,0.15803622690220295,0.9999953788195962
0.2368421052631579,1.8541666666666667,0.48260429229608154,0.15917138317177376,0.9999973730174153
0.2368421052631579,1.9583333333333335,0.49317184142448034,0.16018556159129263,0.9999984184294793
0.2368421052631579,2.0625,0.5032289607248331,0.16109721319397982,0.9999989992220557
0.2368421052631579,2.166666666666667,0.5114716287141858,0.1619211644928464,0.9999993403764131
0.2368421052631579,2.2708333333333335,0.5197720161683405,0.16266951077801556,0.9999995479124051
0.2368421052631579,2.375,0.52699507352554,0.16335219824191421,0.9999996789379874
0.2368421052631579,2.479166666666667,0.5335180860558311,0.1639775112394569,0.9999997672794921
0.2368421052631579,2.5833333333333335,0.5395524472942567,0.16455239129789442,0.9999998265315361
0.2368421052631579,2.6875,0.5451787315079983,0.16508270282350518,0.9999998678878368
0.2368421052631579,2.791666666666667,0.5503692339738804,0.165573439574857,0.9999998973047188
0.2368421052631579,2.8958333333333335,0.555000392430019,0.16602886948508772,0.9999999184291086
0.2368421052631579,3.0,0.5588574369994708,0.1664526707525016,0.9999999376323823
0.28421052631578947,0.5,0.007862179859522703,0.0002294350129194208,0.002289189259967555
0.28421052631578947,0.6041666666666666,0.02171542722858321,0.0025188399906755457,0.02498562223596249
0.28421052631578947,0.7083333333333334,0.054765171276098895,0.022998100244635385,0.2170914548716507
0.28421052631578947,0.8125,0.11727040869263003,0.09580925749930104,0.7558225538504986
0.28421052631578947,0.9166666666666667,0.19941345168790586,0.1372186785734244,0.9662121737266779
0.28421052631578947,1.0208333333333335,0.2748013241464007,0.14685321080801855,0.9944583423170307
0.28421052631578947,1.125,0.33185843594865755,0.15100879152666102,0.9987758441480254
0.28421052631578947,1.2291666666666667,0.37321220172026653,0.1538872843712325,0.9996558978522438
0.28421052631578947,1.3333333333333335,0.40417353106973847,0.1561918667415518,0.9998832421634261
0.28421052631578947,1.4375,0.4284540970446349,0.15812669533388743,0.9999540216624143
0.28421052631578947,1.5416666666666667,0.4479835802079975,0.15978804382678571,0.9999795849201611
0.28421052631578947,1.6458333333333335,0.4641192915984184,0.16123475121416359,0.9999900016915029
0.28421052631578947,1.75,0.47809959214853337,0.16250761101232936,0.999994689431025
0.28421052631578947,1.8541666666666667,0.4902020411670759,0.1636368393911693,0.9999969818836411
0.28421052631578947,1.9583333333333335,0.5007070094192542,0.1646456896717998,0.9999981827984485
0.28421052631578947,2.0625,0.5105816460527378,0.16555252991341082,0.9999988504650326
0.28421052631578947,2.166666666666667,0.5186289431787614,0.16637212619234357,0.9999992419761112
0.28421052631578947,2.2708333333333335,0.526798633808194,0.16711650342593415,0.9999994803307355
0.28421052631578947,2.375,0.5339238097110577,0.16779557397468056,0.9999996341368829
0.28421052631578947,2.479166666666667,0.5403391865613041,0.16841756871934027,0.9999997330263293
0.28421052631578947,2.5833333333333335,0.5462504247213553,0.16898940127329212,0.9999998020037322
0.28421052631578947,2.6875,0.5517346545296189,0.1695168976678616,0.999999849403303
0.28421052631578947,2.791666666666667,0.5567623829790339,0.17000502602203546,0.9999998831023755
0.28421052631578947,2.8958333333333335,0.5612098624696418,0.1704580391778846,0.9999999091497052
0.28421052631578947,3.0,0.5651746267336948,0.17087958919367538,0.9999999259543947
0.3315789473684211,0.5,0.008251562221103655,0.00024314096248746262,0.0023513415524836763
0.3315789473684211,0.6041666666666666,0.022576321856192072,0.0026144349095208264,0.025138034602465963
0.3315789473684211,0.7083333333333334,0.056377275469754504,0.02335918219391564,0.21403234463215118
0.3315789473684211,0.8125,0.11978732104327366,0.09706812830317711,0.7470164436874968
0.3315789473684211,0.9166666666666667,0.20300567751166593,0.1403303074719226,0.9638675860152057
0.3315789473684211,1.0208333333333335,0.2796283761767048,0.150464514727484,0.9939807837617285
0.3315789473684211,1.125,0.33766196742097865,0.1547041289377091,0.9986578106803731
0.3315789473684211,1.2291666666666667,0.3796475044741905,0.15759167215130532,0.9996203695351155
0.3315789473684211,1.3333333333333335,0.4109140407669812,0.15989144159978344,0.9998706547067776
0.3315789473684211,1.4375,0.4354215710528615,0.16181935955055457,0.9999489243762956
0.3315789473684211,1.5416666666666667,0.4550039738427746,0.16347399408595384,0.9999772835656409
0.3315789473684211,1.6458333333333335,0.4710964559098526,0.16491462151788472,0.9999888670898912
0.3315789473684211,1.75,0.48503189279574255,0.16618203227993086,0.9999940849653265
0.3315789473684211,1.8541666666666667,0.4970370811431002,0.16730637821835403,0.9999966384047583
0.3315789473684211,1.9583333333333335,0.5074812870493995,0.16831084038601749,0.999997977432328
0.3315789473684211,2.0625,0.5172204850131854,0.16921372813209834,0.9999987223082683
0.3315789473684211,2.166666666666667,0.5252154527803374,0.17002973503088137,0.9999991579749987
0.3315789473684211,2.2708333333333335,0.5331776032104237,0.17077085871927053,0.9999994245437887
0.3315789473684211,2.375,0.540219919930193,0.17144695454272857,0.9999995928992924
0.3315789473684211,2.479166666666667,0.5465451845457843,0.1720662241826056,0.9999997053559951
0.3315789473684211,2.5833333333333335,0.5523537781541499,0.17263554797793482,0.9999997823926449
0.3315789473684211,2.6875,0.557719296081908,0.17316073322188505,0.9999998334340137
0.3315789473684211,2.791666666666667,0.5626104213078991,0.17364672385021138,0.9999998721974896
0.3315789473684211,2.8958333333333335,0.5669028046663476,0.1740977490310631,0.999999898368689
0.3315789473684211,3.0,0.5710078652106855,0.1745174520091703,0.9999999180429382
0.37894736842105264,0.5,0.008591323944792329,0.0002535727324703296,0.0023893863158749133
0.37894736842105264,0.6041666666666666,0.023319625112453408,0.002682435095540721,0.025133178328812008
0.37894736842105264,0.7083333333333334,0.057762139923029705,0.023574426356059337,0.21077410033830496
0.37894736842105264,0.8125,0.12195181275565534,0.09796917632821595,0.7389193790649267
0.37894736842105264,0.9166666666666667,0.206068966089695,0.14288603187828067,0.9617385598248003
0.37894736842105264,1.0208333333333335,0.2837289243115588,0.15347541043912558,0.9935502689384181
0.37894736842105264,1.125,0.34267677070853814,0.15779266237408449,0.9985518954005929
0.37894736842105264,1.2291666666666667,0.3853555763706343,0.16068939017486505,0.9995885830668573
0.37894736842105264,1.3333333333333335,0.4169778691746353,0.16298551888835033,0.9998594188508719
0.37894736842105264,1.4375,0.44160755027833976,0.16490771733870924,0.999944387321174
0.37894736842105264,1.5416666666666667,0.46126968546138436,0.16655674931648215,0.9999752403375292
0.37894736842105264,1.6458333333333335,0.47733442280656074,0.16799227071092399,0.9999878576779877
0.37894736842105264,1.75,0.49127097128305675,0.16925511712543004,0.9999935496669822
0.37894736842105264,1.8541666666666667,0.5032074241956364,0.17037537325137597,0.9999963373835316
0.37894736842105264,1.9583333333333335,0.5135920816433425,0.17137617057076032,0.9999977958242806
0.37894736842105264,2.0625,0.5232340036310115,0.1722757442190203,0.9999986084864808
0.37894736842105264,2.166666666666667,0.5311819760089257,0.17308876277539165,0.9999990840282668
0.37894736842105264,2.2708333333333335,0.5389856525537903,0.17382715759570588,0.9999993755825374
0.37894736842105264,2.375,0.5459574663670954,0.17450076598290407,0.9999995588921886
0.37894736842105264,2.479166666666667,0.5522071810310005,0.17511775726593062,0.9999996799082196
0.37894736842105264,2.5833333333333335,0.557930150213545,0.1756849842587507,0.9999997624328235
0.37894736842105264,2.6875,0.5631966051963379,0.17620823504060654,0.9999998188584353
0.37894736842105264,2.791666666666667,0.5679731901249918,0.17669243459679948,0.999999861294487
0.37894736842105264,2.8958333333333335,0.5721347565518715,0.1771417976387126,0.9999998899854119
0.37894736842105264,3.0,0.5763544737641193,0.17755995402399052,0.9999999135060738
0.4263157894736842,0.5,0.008887537267914301,0.0002615906514841333,0.0024114594563787914
0.4263157894736842,0.6041666666666666,0.023961398883831867,0.0027310096561622807,0.0250356018028898
0.4263157894736842,0.7083333333333334,0.05893559248496104,0.023692867186983595,0.2075225000055903
0.4263157894736842,0.8125,0.12376419177543119,0.09861598551910634,0.7314804849011114
0.4263157894736842,0.9166666666666667,0.20871435563576185,0.145018110471898,0.9597945439779868
0.4263157894736842,1.0208333333333335,0.28727134160767076,0.1560235732093641,0.9931596135367297
0.4263157894736842,1.125,0.3470322728771031,0.16041242098256345,0.9984562237678446
0.4263157894736842,1.2291666666666667,0.390380553087231,0.16331816652125802,0.9995599633023939
0.4263157894736842,1.3333333333333335,0.4223601926480164,0.16561147184123423,0.9998493276890145
0.4263157894736842,1.4375,0.4471224343473592,0.16752887708052827,0.9999403190130454
0.4263157894736842,1.5416666666666667,0.46688360670295703,0.1691731520483583,0.9999734118001067
0.4263157894736842,1.6458333333333335,0.48293211217854887,0.17060435271168212,0.9999869611754609
0.4263157894736842,1.75,0.49690559369643084,0.17186331947358388,0.9999930724028048
0.4263157894736842,1.8541666666666667,0.5087960395839034,0.1729801076401577,0.9999960652910984
0.4263157894736842,1.9583333333333335,0.5191220847084191,0.17397778386271753,0.9999976340322999
0.4263157894736842,2.0625,0.5286976919081238,0.17487455196486168,0.9999985076185217
0.4263157894736842,2.166666666666667,0.536602920196828,0.175685026586995,0.9999990181413371
0.4263157894736842,2.2708333333333335,0.5442886704218104,0.17642110775079817,0.9999993294555254
0.4263157894736842,2.375,0.5512002230395145,0.17709260326831228,0.9999995289330944
0.4263157894736842,2.479166666666667,0.557386493980927,0.1777076601540119,0.9999996571897956
0.4263157894736842,2.5833333333333335,0.5630380968465627,0.1782731080070483,0.9999997463136219
0.4263157894736842,2.6875,0.5682219691308714,0.17879471644674466,0.9999998075446613
0.4263157894736842,2.791666666666667,0.5729027286872326,0.17927739843919008,0.9999998511785133
0.4263157894736842,2.8958333333333335,0.5769541004619418,0.17972535116566152,0.9999998839192682
0.4263157894736842,3.0,0.5812664968573907,0.18014219463268305,0.9999999062381142
0.4736842105263158,0.5,0.009146144278114745,0.00026780528497744467,0.002422793455957379
0.4736842105263158,0.6041666666666666,0.024514043730229022,0.002765651490995025,0.024883746068029174
0.4736842105263158,0.7083333333333334,0.05995200478834878,0.023746028625753667,0.2043789355374489
0.4736842105263158,0.8125,0.12533410837295378,0.09907865158824934,0.7246409544639884
0.4736842105263158,0.9166666666666667,0.21094902354013262,0.14682044838832448,0.9580111436473829
0.4736842105263158,1.0208333333333335,0.29045252813297595,0.15820758295393242,0.9928031901421015
0.4736842105263158,1.125,0.3509061661429545,0.16266251756265834,0.9983693090238426
0.4736842105263158,1.2291666666666667,0.3948241174629183,0.1655769481815464,0.9995340385596674
0.4736842105263158,1.3333333333333335,0.4271575775418108,0.1678680452426122,0.9998402084394539
0.4736842105263158,1.4375,0.45205834112408655,0.1697813820742872,0.9999366539069898
0.4736842105263158,1.5416666666666667,0.4719320381901092,0.17142158157032952,0.9999717682737186
0.4736842105263158,1.6458333333333335,0.4879729441547904,0.17284906358896382,0.9999861526958439
0.4736842105263158,1.75,0.5020110269301323,0.17410470287255864,0.9999926450547495
0.4736842105263158,1.8541666666666667,0.5138735917340966,0.1752185078451706,0.9999958242271384
0.4736842105263158,1.9583333333333335,0.5241418382390418,0.17621350952105058,0.9999974904841199
0.4736842105263158,2.0625,0.5336762269838695,0.17710786240823362,0.9999984168321829
0.4736842105263158,2.166666666666667,0.5415421771246809,0.17791614764122193,0.9999989604842392
0.4736842105263158,2.2708333333333335,0.549143472632487,0.17865024733355853,0.9999992903442052
0.4736842105263158,2.375,0.556003294674386,0.17931993045013891,0.9999994998566853
0.4736842105263158,2.479166666666667,0.5621362282588188,0.17993331906865953,0.9999996417599528
0.4736842105263158,2.5833333333333335,0.5677284310556625,0.18049723994541528,0.9999997315659341
0.4736842105263158,2.6875,0.5728436396967291,0.18101743885656724,0.9999997970020125
0.4736842105263158,2.791666666666667,0.577444382696964,0.18149881270280638,0.9999998428783218
0.4736842105263158,2.8958333333333335,0.5814031939578957,0.18194555475119986,0.9999998763623688
0.4736842105263158,3.0,0.5857893733505446,0.18236127067537408,0.9999999020094958
0.5210526315789474,0.5,0.009375609129037883,0.000272657927027429,0.0024268541161083152
0.5210526315789474,0.6041666666666666,0.02500919322129609,0.0027901911927339126,0.02470151646579607
0.5210526315789474,0.7083333333333334,0.060840661679132095,0.023754682738080613,0.2013902598922869
0.5210526315789474,0.8125,0.12669720033952014,0.0994057996319182,0.7183422144173902
0.5210526315789474,0.9166666666666667,0.2129215808350533,0.14836148339307986,0.9563684668224921
0.5210526315789474,1.0208333333333335,0.2932107570152622,0.1600999438839087,0.9924764560197943
0.5210526315789474,1.125,0.354415621255517,0.1646159575348515,0.9982899650076056
0.5210526315789474,1.2291666666666667,0.3987701347139207,0.16753867338666315,0.9995104518894249
0.5210526315789474,1.3333333333333335,0.4314504321402711,0.1698280336992317,0.9998319328036871
0.5210526315789474,1.4375,0.4564924495443481,0.17173789077217974,0.9999333300856441
0.5210526315789474,1.5416666666666667,0.47648775967943446,0.17337454771586078,0.9999702882280814
0.5210526315789474,1.6458333333333335,0.49261917983004067,0.17479882433164465,0.9999854244489039
0.5210526315789474,1.75,0.5066514048839854,0.17605156163079128,0.9999922625360296
0.5210526315789474,1.8541666666666667,0.5185005637945488,0.1771627865892104,0.9999956063374816
0.5210526315789474,1.9583333333333335,0.5287117485919597,0.17815545939215635,0.9999973612359602
0.5210526315789474,2.0625,0.5382252277711355,0.17904771541888123,0.9999983371819761
0.5210526315789474,2.166666666666667,0.5460547800772058,0.17985410215360786,0.9999989092690073
0.5210526315789474,2.2708333333333335,0.5535992529412965,0.1805864754056211,0.9999992544247113
0.5210526315789474,2.375,0.5604144833517242,0.1812545824922032,0.9999994745019796
0.5210526315789474,2.479166666666667,0.5665025317166676,0.18186653094863944,0.9999996211711774
0.5210526315789474,2.5833333333333335,0.5720453827990934,0.18242912341190037,0.9999997196574655
0.5210526315789474,2.6875,0.5771036842408064,0.18294809594302977,0.9999997870244925
0.5210526315789474,2.791666666666667,0.5816378629088519,0.18342833586196078,0.9999998358998826
0.5210526315789474,2.8958333333333335,0.5855190864701827,0.18387402628387062,0.9999998708058909
0.5210526315789474,3.0,0.5899629473978487,0.18428876082844736,0.9999998996241177
0.5684210526315789,0.5,0.009580883860160098,0.00027646962706341996,0.0024259625806449772
0.5684210526315789,0.6041666666666666,0.02544123934075197,0.0028073071399575674,0.024503719760533414
0.5684210526315789,0.7083333333333334,0.061603914151126433,0.02373298571646013,0.19857630224755998
0.5684210526315789,0.8125,0.12785472025521225,0.09963191838826055,0.7125297063225922
0.5684210526315789,0.9166666666666667,0.21466730846724524,0.1496922163917947,0.9548499576663595
0.5684210526315789,1.0208333333333335,0.2956127084445782,0.16175511783623364,0.9921756991032323
0.5684210526315789,1.125,0.3575196270695331,0.16632771424981693,0.9982172193175572
0.5684210526315789,1.2291666666666667,0.4022883608981023,0.16925830794726127,0.9994888866110931
0.5684210526315789,1.3333333333333335,0.43530608570520934,0.17154630652309244,0.9998243824407933
0.5684210526315789,1.4375,0.4604897588045405,0.17345313995853084,0.9999303085269143
0.5684210526315789,1.5416666666666667,0.48061248420702474,0.17508674336037297,0.9999689307010439
0.5684210526315789,1.6458333333333335,0.49685462398483415,0.17650817693976062,0.9999847620855005
0.5684210526315789,1.75,0.5108815651094469,0.17775838713558514,0.9999919100682559
0.5684210526315789,1.8541666666666667,0.5227288204325611,0.17886733347972866,0.9999954108677854
0.5684210526315789,1.9583333333333335,0.5328837476266121,0.17985797035129208,0.9999972456276248
0.5684210526315789,2.0625,0.5423927482022275,0.18074838915474642,0.9999982646409635
0.5684210526315789,2.166666666666667,0.5501883131633789,0.18155311438683375,0.999998860397468
0.5684210526315789,2.2708333333333335,0.5576987434984362,0.18228397024023085,0.9999992229763087
0.5684210526315789,2.375,0.5644753549591148,0.18295069467152553,0.9999994538588907
0.5684210526315789,2.479166666666667,0.5705256485764856,0.18356137636011033,0.9999996053229829
0.5684210526315789,2.5833333333333335,0.5760276102936883,0.1841228052262384,0.9999997066429854
0.5684210526315789,2.6875,0.5810389431683166,0.1846407053731059,0.9999997786807212
0.5684210526315789,2.791666666666667,0.5855179744867979,0.18511994945968213,0.9999998290368365
0.5684210526315789,2.8958333333333335,0.5893344690608924,0.18556471589457976,0.999999865892699
0.5684210526315789,3.0,0.5938221309693983,0.18597859415371268,0.9999998928655676
