time,Eh,El,R0_low,R0_high_adj,R0_low_adj,p_recover
0.0,0.0,0.0,0.5,0.4565217391264651,0.4347826086918715,1.5
1.0027472527472527,2.1230035927354385e-05,1.9213780188212914e-05,0.5,0.4565217391264651,0.4347826086918715,1.5
2.0054945054945055,3.46119607620124e-05,2.9722176386072456e-05,0.5,0.4565217391264651,0.4347826086918715,1.5
3.008241758241758,4.268083872714815e-05,3.47287101338521e-05,0.5,0.4565217391264651,0.4347826086918715,1.5
4.010989010989011,4.7159076085615246e-05,3.6312598775311364e-05,0.5,0.4565217391264651,0.4347826086918715,1.5
5.013736263736264,4.922795423509753e-05,3.5831428080748004e-05,0.5,0.4565217391264651,0.4347826086918715,1.5
6.016483516483516,4.969482768013338e-05,3.416075551864886e-05,0.5,0.4565217391264651,0.4347826086918715,1.5
7.019230769230769,4.910770637566472e-05,3.185505029003458e-05,0.5,0.4565217391264651,0.4347826086918715,1.5
8.021978021978022,4.7843899820028766e-05,2.9268106188362667e-05,0.5,0.4565217391264651,0.4347826086918715,1.5
9.024725274725274,4.6160323243395306e-05,2.6617653306206438e-05,0.5,0.4565217391264651,0.4347826086918715,1.5
10.027472527472527,4.423089432917235e-05,2.403237550155246e-05,0.5,0.4565217391264651,0.4347826086918715,1.5
11.030219780219781,4.2173917499905983e-05,2.1585754631135457e-05,0.5,0.4565217391264651,0.4347826086918715,1.5
12.032967032967033,4.006829361593153e-05,1.9314593779278325e-05,0.5,0.4565217391264651,0.4347826086918715,1.5
13.035714285714285,3.796768275589238e-05,1.72348831749993e-05,0.5,0.4565217391264651,0.4347826086918715,1.5
14.038461538461538,3.5907036861377456e-05,1.534825714046322e-05,0.5,0.4565217391264651,0.4347826086918715,1.5
15.041208791208792,3.3908361520843624e-05,1.3647628359249346e-05,0.5,0.4565217391264651,0.4347826086918715,1.5
16.043956043956044,3.1985250228044e-05,1.2121948834154729e-05,0.5,0.4565217391264651,0.4347826086918715,1.5
17.046703296703296,3.0145713152077292e-05,1.0758015120219785e-05,0.5,0.4565217391264651,0.4347826086918715,1.5
18.049450549450547,2.8393713589030755e-05,9.54198671859656e-06,0.5,0.4565217391264651,0.4347826086918715,1.5
19.052197802197803,2.6730491357185086e-05,8.459889023882041e-06,0.5,0.4565217391264651,0.4347826086918715,1.5
20.054945054945055,2.5154862304091382e-05,7.497878407724425e-06,0.5,0.4565217391264651,0.4347826086918715,1.5
21.057692307692307,2.366469406755687e-05,6.64340845893981e-06,0.5,0.4565217391264651,0.4347826086918715,1.5
22.060439560439562,2.225733688818473e-05,5.885188324970742e-06,0.5,0.4565217391264651,0.4347826086918715,1.5
23.063186813186814,2.0929749511306968e-05,5.212745997850673e-06,0.5,0.4565217391264651,0.4347826086918715,1.5
24.065934065934066,1.9678359535336013e-05,4.616671895837396e-06,0.5,0.4565217391264651,0.4347826086918715,1.5
25.068681318681318,1.8499515646543195e-05,4.088476663032709e-06,0.5,0.4565217391264651,0.4347826086918715,1.5
26.07142857142857,1.738955260136017e-05,3.6204287842884057e-06,0.5,0.4565217391264651,0.4347826086918715,1.5
27.074175824175825,1.6344881241065463e-05,3.2058350047767307e-06,0.5,0.4565217391264651,0.4347826086918715,1.5
28.076923076923077,1.5362060630565103e-05,2.8389636361551896e-06,0.5,0.4565217391264651,0.4347826086918715,1.5
29.07967032967033,1.4437631665617366e-05,2.513933789942921e-06,0.5,0.4565217391264651,0.4347826086918715,1.5
30.082417582417584,1.35683208115944e-05,2.226056262878635e-06,0.5,0.4565217391264651,0.4347826086918715,1.5
31.085164835164836,1.275094291301193e-05,1.9712225036655645e-06,0.5,0.4565217391264651,0.4347826086918715,1.5
32.08791208791209,1.1982396680316541e-05,1.745358526071212e-06,0.5,0.4565217391264651,0.4347826086918715,1.5
33.09065934065934,1.125991662304731e-05,1.545497640371698e-06,0.5,0.4565217391264651,0.4347826086918715,1.5
34.09340659340659,1.058072607355846e-05,1.3684829166053757e-06,0.5,0.4565217391264651,0.4347826086918715,1.5
35.09615384615385,9.942218176524799e-06,1.211527002618323e-06,0.5,0.4565217391264651,0.4347826086918715,1.5
36.098901098901095,9.342131386139605e-06,1.0726068867319084e-06,0.5,0.4565217391264651,0.4347826086918715,1.5
37.10164835164835,8.778094166488708e-06,9.494082534374785e-07,0.5,0.4565217391264651,0.4347826086918715,1.5
38.104395604395606,8.248000905999245e-06,8.401843116754017e-07,0.5,0.4565217391264651,0.4347826086918715,1.5
39.107142857142854,7.749925358880694e-06,7.435839042985969e-07,0.5,0.4565217391264651,0.4347826086918715,1.5
40.10989010989011,7.281979024289876e-06,6.582670597327868e-07,0.5,0.4565217391264651,0.4347826086918715,1.5
41.112637362637365,6.842231818935555e-06,5.827058356664782e-07,0.5,0.4565217391264651,0.4347826086918715,1.5
42.11538461538461,6.4290197550944725e-06,5.159567636525324e-07,0.5,0.4565217391264651,0.4347826086918715,1.5
43.11813186813187,6.040774669305364e-06,4.5716778518749516e-07,0.5,0.4565217391264651,0.4347826086918715,1.5
44.120879120879124,5.675908983812227e-06,4.0512210039224673e-07,0.5,0.4565217391264651,0.4347826086918715,1.5
45.12362637362637,5.3329896585125676e-06,3.5892750691789006e-07,0.5,0.4565217391264651,0.4347826086918715,1.5
46.12637362637363,5.0106890592365775e-06,3.1782671693129767e-07,0.5,0.4565217391264651,0.4347826086918715,1.5
47.129120879120876,4.707785623755869e-06,2.8124030270278946e-07,0.5,0.4565217391264651,0.4347826086918715,1.5
48.13186813186813,4.423157256216434e-06,2.4869850908844193e-07,0.5,0.4565217391264651,0.4347826086918715,1.5
49.13461538461539,4.155779211314734e-06,2.1984314524613074e-07,0.5,0.4565217391264651,0.4347826086918715,1.5
50.137362637362635,3.904630014184727e-06,1.943082689720416e-07,0.5,0.4565217391264651,0.4347826086918715,1.5
