time,Eh,El,R0_low_target,R0_low_adj,R0_high_adj,theta,p_recover
0.0,0.0,0.0,0.5,0.4,0.42000000000000004,0.5,1.5
1.0027472527472527,2.121868022364385e-05,1.8571564313467658e-05,0.5,0.4,0.42000000000000004,0.5,1.5
2.0054945054945055,3.4539413167642585e-05,2.773899735579629e-05,0.5,0.4,0.42000000000000004,0.5,1.5
3.008241758241758,4.248357855536104e-05,3.126046514220695e-05,0.5,0.4,0.42000000000000004,0.5,1.5
4.010989010989011,4.6783579528767086e-05,3.149146045311719e-05,0.5,0.4,0.42000000000000004,0.5,1.5
5.013736263736264,4.863793126266635e-05,2.990965784866184e-05,0.5,0.4,0.42000000000000004,0.5,1.5
6.016483516483516,4.886853667807967e-05,2.7417687712782367e-05,0.5,0.4,0.42000000000000004,0.5,1.5
7.019230769230769,4.8043844949504075e-05,2.456727440137923e-05,0.5,0.4,0.42000000000000004,0.5,1.5
8.021978021978022,4.654978955237643e-05,2.1672562670527245e-05,0.5,0.4,0.42000000000000004,0.5,1.5
9.024725274725274,4.465064440100659e-05,1.8909896319948135e-05,0.5,0.4,0.42000000000000004,0.5,1.5
10.027472527472527,4.252668217099746e-05,1.637081304345159e-05,0.5,0.4,0.42000000000000004,0.5,1.5
11.030219780219781,4.029877646467315e-05,1.4091123204592705e-05,0.5,0.4,0.42000000000000004,0.5,1.5
12.032967032967033,3.80474988237037e-05,1.2077308285796913e-05,0.5,0.4,0.42000000000000004,0.5,1.5
13.035714285714285,3.5825582131768845e-05,1.0318527198558145e-05,0.5,0.4,0.42000000000000004,0.5,1.5
14.038461538461538,3.3667135568648045e-05,8.795018234555382e-06,0.5,0.4,0.42000000000000004,0.5,1.5
15.041208791208792,3.159265265025777e-05,7.483112097302226e-06,0.5,0.4,0.42000000000000004,0.5,1.5
16.043956043956044,2.961398476595838e-05,6.358418018775869e-06,0.5,0.4,0.42000000000000004,0.5,1.5
17.046703296703296,2.7737094545409396e-05,5.397431928260254e-06,0.5,0.4,0.42000000000000004,0.5,1.5
18.049450549450547,2.5964082244028876e-05,4.578398208211526e-06,0.5,0.4,0.42000000000000004,0.5,1.5
19.052197802197803,2.4293593572312327e-05,3.881316095699536e-06,0.5,0.4,0.42000000000000004,0.5,1.5
20.054945054945055,2.2722890938475783e-05,3.2887887200651698e-06,0.5,0.4,0.42000000000000004,0.5,1.5
21.057692307692307,2.1248404737611628e-05,2.785907684832232e-06,0.5,0.4,0.42000000000000004,0.5,1.5
22.060439560439562,1.986603185000262e-05,2.359279367636636e-06,0.5,0.4,0.42000000000000004,0.5,1.5
23.063186813186814,1.857098612830983e-05,1.997555210553448e-06,0.5,0.4,0.42000000000000004,0.5,1.5
24.065934065934066,1.7358468635589643e-05,1.691077848691141e-06,0.5,0.4,0.42000000000000004,0.5,1.5
25.068681318681318,1.6223758105921176e-05,1.4313414487273046e-06,0.5,0.4,0.42000000000000004,0.5,1.5
26.07142857142857,1.5162299551665833e-05,1.2113698433904948e-06,0.5,0.4,0.42000000000000004,0.5,1.5
27.074175824175825,1.4169732457639638e-05,1.025396062026943e-06,0.5,0.4,0.42000000000000004,0.5,1.5
28.076923076923077,1.3241719804576452e-05,8.677480177304467e-07,0.5,0.4,0.42000000000000004,0.5,1.5
29.07967032967033,1.2374242859636136e-05,7.344325504544831e-07,0.5,0.4,0.42000000000000004,0.5,1.5
30.082417582417584,1.156331153226877e-05,6.214416204785622e-07,0.5,0.4,0.42000000000000004,0.5,1.5
31.085164835164836,1.080538252408521e-05,5.259019599556709e-07,0.5,0.4,0.42000000000000004,0.5,1.5
32.08791208791209,1.0096968165845735e-05,4.450011232592283e-07,0.5,0.4,0.42000000000000004,0.5,1.5
33.09065934065934,9.434870250545212e-06,3.7645883991508076e-07,0.5,0.4,0.42000000000000004,0.5,1.5
34.09340659340659,8.816113607737042e-06,3.1841501322267605e-07,0.5,0.4,0.42000000000000004,0.5,1.5
35.09615384615385,8.237845861420133e-06,2.691357942260565e-07,0.5,0.4,0.42000000000000004,0.5,1.5
36.098901098901095,7.697474859868013e-06,2.2738660092346873e-07,0.5,0.4,0.42000000000000004,0.5,1.5
37.10164835164835,7.1926172457934905e-06,1.9227455036356965e-07,0.5,0.4,0.42000000000000004,0.5,1.5
38.104395604395606,6.720822745283225e-06,1.6256030317626034e-07,0.5,0.4,0.42000000000000004,0.5,1.5
39.107142857142854,6.279948062284677e-06,1.3756733161841242e-07,0.5,0.4,0.42000000000000004,0.5,1.5
40.10989010989011,5.868006870258351e-06,1.1672889294214566e-07,0.5,0.4,0.42000000000000004,0.5,1.5
41.112637362637365,5.4830396117358155e-06,9.910534422970201e-08,0.5,0.4,0.42000000000000004,0.5,1.5
42.11538461538461,5.123290715958101e-06,8.407227332444165e-08,0.5,0.4,0.42000000000000004,0.5,1.5
43.11813186813187,4.787130506517792e-06,7.116026013834324e-08,0.5,0.4,0.42000000000000004,0.5,1.5
44.120879120879124,4.473030486508916e-06,6.008605367882259e-08,0.5,0.4,0.42000000000000004,0.5,1.5
