time,Eh,El,R0_low,R0_high_adj,R0_low_adj,p_recover
0.0,0.0,0.0,0.5,0.5826859045440322,0.4716981132030971,1.2
1.0027472527472527,2.140875642689504e-05,1.921377857627258e-05,0.5,0.5826859045440322,0.4716981132030971,1.2
2.0054945054945055,3.5258346326200005e-05,2.97221659156848e-05,0.5,0.5826859045440322,0.4716981132030971,1.2
3.008241758241758,4.399555146899629e-05,3.47286812476789e-05,0.5,0.5826859045440322,0.4716981132030971,1.2
4.010989010989011,4.927256768121882e-05,3.631254256001924e-05,0.5,0.5826859045440322,0.4716981132030971,1.2
5.013736263736264,5.221581525292099e-05,3.5831337497087714e-05,0.5,0.5826859045440322,0.4716981132030971,1.2
6.016483516483516,5.359055054987209e-05,3.4160625825730226e-05,0.5,0.5826859045440322,0.4716981132030971,1.2
7.019230769230769,5.3913256986041216e-05,3.185487902074121e-05,0.5,0.5826859045440322,0.4716981132030971,1.2
8.021978021978022,5.3538089166852234e-05,2.926789288096292e-05,0.5,0.5826859045440322,0.4716981132030971,1.2
9.024725274725274,5.270544524301808e-05,2.6617399187156688e-05,0.5,0.5826859045440322,0.4716981132030971,1.2
10.027472527472527,5.1577904752431046e-05,2.403208313599926e-05,0.5,0.5826859045440322,0.4716981132030971,1.2
11.030219780219781,5.0266436038231986e-05,2.1585427583284708e-05,0.5,0.5826859045440322,0.4716981132030971,1.2
12.032967032967033,4.8845704075240856e-05,1.9314236280719635e-05,0.5,0.5826859045440322,0.4716981132030971,1.2
13.035714285714285,4.73673853430989e-05,1.7234499873688288e-05,0.5,0.5826859045440322,0.4716981132030971,1.2
14.038461538461538,4.5866166767479855e-05,1.5347852873550853e-05,0.5,0.5826859045440322,0.4716981132030971,1.2
15.041208791208792,4.436503421293535e-05,1.3647207963961854e-05,0.5,0.5826859045440322,0.4716981132030971,1.2
16.043956043956044,4.287946155936061e-05,1.2121517353922767e-05,0.5,0.5826859045440322,0.4716981132030971,1.2
17.046703296703296,4.14199159972112e-05,1.075757368446048e-05,0.5,0.5826859045440322,0.4716981132030971,1.2
18.049450549450547,3.9993223238460806e-05,9.54154137112793e-06,0.5,0.5826859045440322,0.4716981132030971,1.2
19.052197802197803,3.860375898294974e-05,8.459459637289385e-06,0.5,0.5826859045440322,0.4716981132030971,1.2
20.054945054945055,3.725359337259834e-05,7.497468065253643e-06,0.5,0.5826859045440322,0.4716981132030971,1.2
21.057692307692307,3.5943884340049084e-05,6.6430074387303625e-06,0.5,0.5826859045440322,0.4716981132030971,1.2
22.060439560439562,3.467524035850271e-05,5.884670953958418e-06,0.5,0.5826859045440322,0.4716981132030971,1.2
23.063186813186814,3.3447694374803756e-05,5.212164362425603e-06,0.5,0.5826859045440322,0.4716981132030971,1.2
24.065934065934066,3.226086630845462e-05,4.6160380665959785e-06,0.5,0.5826859045440322,0.4716981132030971,1.2
25.068681318681318,3.1114047762747744e-05,4.0877669224670024e-06,0.5,0.5826859045440322,0.4716981132030971,1.2
26.07142857142857,3.0006369370859908e-05,3.6197933200522246e-06,0.5,0.5826859045440322,0.4716981132030971,1.2
27.074175824175825,2.893685635115566e-05,3.2057170724818336e-06,0.5,0.5826859045440322,0.4716981132030971,1.2
28.076923076923077,2.790456085453177e-05,2.8388951321039154e-06,0.5,0.5826859045440322,0.4716981132030971,1.2
29.07967032967033,2.6908421170292768e-05,2.5138186545865026e-06,0.5,0.5826859045440322,0.4716981132030971,1.2
30.082417582417584,2.594725531019908e-05,2.226183766392736e-06,0.5,0.5826859045440322,0.4716981132030971,1.2
31.085164835164836,2.501995376410872e-05,1.9711457938521533e-06,0.5,0.5826859045440322,0.4716981132030971,1.2
32.08791208791209,2.4125368101937685e-05,1.745462478976617e-06,0.5,0.5826859045440322,0.4716981132030971,1.2
33.09065934065934,2.326235998255846e-05,1.545488091283979e-06,0.5,0.5826859045440322,0.4716981132030971,1.2
34.09340659340659,2.2429890887576365e-05,1.368299082660036e-06,0.5,0.5826859045440322,0.4716981132030971,1.2
35.09615384615385,2.162697976619908e-05,1.211498784626651e-06,0.5,0.5826859045440322,0.4716981132030971,1.2
36.098901098901095,2.0852619948412355e-05,1.0724723349184202e-06,0.5,0.5826859045440322,0.4716981132030971,1.2
37.10164835164835,2.0105896059907258e-05,9.495228557691042e-07,0.5,0.5826859045440322,0.4716981132030971,1.2
38.104395604395606,1.9385863691114157e-05,8.406649854200649e-07,0.5,0.5826859045440322,0.4716981132030971,1.2
39.107142857142854,1.8691589894512172e-05,7.443328594305046e-07,0.5,0.5826859045440322,0.4716981132030971,1.2
40.10989010989011,1.802214824874384e-05,6.591358247879171e-07,0.5,0.5826859045440322,0.4716981132030971,1.2
41.112637362637365,1.7376635711136765e-05,5.837010058615747e-07,0.5,0.5826859045440322,0.4716981132030971,1.2
42.11538461538461,1.6754178742398106e-05,5.168454233200595e-07,0.5,0.5826859045440322,0.4716981132030971,1.2
43.11813186813187,1.615393974685453e-05,4.5761020222109325e-07,0.5,0.5826859045440322,0.4716981132030971,1.2
44.120879120879124,1.5575120804188612e-05,4.0500590524092345e-07,0.5,0.5826859045440322,0.4716981132030971,1.2
45.12362637362637,1.5016975423787951e-05,3.5827733966683747e-07,0.5,0.5826859045440322,0.4716981132030971,1.2
46.12637362637363,1.4478778806890649e-05,3.1681785075923505e-07,0.5,0.5826859045440322,0.4716981132030971,1.2
47.129120879120876,1.3959844595416188e-05,2.801705366325427e-07,0.5,0.5826859045440322,0.4716981132030971,1.2
